algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_train,nnaa_raw_original
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,659,80,,0.3007472661801403,0.2452361111111111,0.02300000000000002,0.491867,0.523
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,660,81,,0.302337203656137,0.2447499999999999,0.0030000000000000027,0.4658,0.503
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,661,82,,0.3478836199672254,0.2385,0.003249999999999975,0.4777,0.50325
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,662,83,,0.3760036759460879,0.2457777777777778,0.00924999999999998,0.489133,0.50925
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,663,84,,0.4118398563860295,0.2394166666666667,0.012249999999999983,0.483467,0.51225
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,664,85,,0.237988535900676,0.242,0.010000000000000009,0.468667,0.51
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,666,87,,0.3323951189929396,0.2381805555555555,0.02949999999999997,0.477133,0.5295
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,667,88,,0.3256101977376896,0.2464861111111112,0.025000000000000022,0.481433,0.525
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,668,89,,0.2982878800603807,0.2476666666666666,0.020000000000000018,0.4719,0.52
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,669,90,,0.3192732558019748,0.2449305555555555,0.017249999999999988,0.494867,0.51725
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,670,91,,0.2405549074597081,0.2386944444444445,0.010249999999999981,0.488033,0.51025
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,671,92,,0.5678311107089097,0.2474583333333334,0.03425,0.480067,0.53425
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,672,93,,0.3323509908236352,0.2415694444444444,0.029749999999999943,0.477433,0.5297499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,673,94,,0.2910803012112632,0.2376805555555556,0.016750000000000043,0.4912,0.51675
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,674,95,,0.2887174879197136,0.2450694444444444,0.013000000000000012,0.472167,0.513
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,675,96,,0.3712318105450992,0.241375,0.003750000000000031,0.475267,0.50375
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,676,97,,0.2911529418837235,0.2474027777777778,0.016750000000000043,0.494133,0.51675
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,677,98,,0.2256579048550393,0.2463888888888889,0.011499999999999955,0.505333,0.5115
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,678,99,,0.4317254202311818,0.2440138888888888,0.0030000000000000027,0.4988,0.503
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,679,100,,0.3707754893709341,0.2480138888888888,0.016249999999999987,0.483467,0.51625
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,680,101,,0.2846530400407954,0.24475,0.010000000000000009,0.4755,0.51
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,681,102,,0.211670699568391,0.2445555555555556,0.014000000000000012,0.4817,0.514
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,682,103,,0.503191183007671,0.2418749999999999,0.0022499999999999742,0.494933,0.50225
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,683,104,,0.4188890403647333,0.2431666666666666,0.01475000000000004,0.482267,0.51475
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,684,105,,0.410111138877198,0.2395,0.01849999999999996,0.481733,0.5185
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,685,106,,0.3749106130943454,0.2472222222222222,0.02200000000000002,0.462767,0.522
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,686,107,,0.2816158530798308,0.2448888888888888,0.017000000000000015,0.490533,0.517
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,687,108,,0.2890512879722749,0.2434583333333332,0.0037500000000000866,0.487167,0.4962499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,688,109,,0.3237725551797401,0.2479444444444444,0.020000000000000018,0.4944,0.52
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,689,110,,0.4043080384152106,0.2455416666666666,0.01200000000000001,0.4804,0.512
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,691,112,,0.3639808204763169,0.2407777777777778,0.01475000000000004,0.4798,0.51475
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,692,113,,0.317766922449726,0.2402499999999999,0.0017499999999999183,0.473967,0.5017499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,500,693,114,,0.3687590408456475,0.2438055555555555,0.010249999999999981,0.483733,0.51025
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,0,1,,1.62948443530998,0.33825,0.20975,0.356667,0.70975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,1,2,,1.0079183255903494,0.3205555555555556,0.12949999999999995,0.424167,0.6295
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,2,3,,1.040634178606558,0.3577222222222223,0.16725,0.410833,0.66725
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,3,4,,1.4490266834407108,0.3342222222222222,0.15000000000000002,0.366667,0.65
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,4,5,,1.6956008645548442,0.3103194444444445,0.13175000000000003,0.4225,0.63175
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,5,6,,1.2695175306615756,0.3013333333333333,0.132,0.404167,0.632
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,6,7,,1.1012215666101848,0.3121388888888889,0.14749999999999996,0.414167,0.6475
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,7,8,,1.9371642784653056,0.3311111111111111,0.14050000000000007,0.4,0.6405000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,8,9,,1.2934480117969087,0.3122777777777778,0.13724999999999998,0.410833,0.63725
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,9,10,,1.287978883511291,0.3087777777777777,0.10599999999999998,0.403333,0.606
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,10,11,,1.0238444596833038,0.3206249999999999,0.16999999999999993,0.436667,0.6699999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,11,12,,1.031591988235118,0.3310833333333333,0.14849999999999997,0.460833,0.6485
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,12,13,,1.9470948511016963,0.3267638888888888,0.17625000000000002,0.378333,0.67625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,13,14,,2.032569459619108,0.3737083333333333,0.21675,0.354167,0.71675
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,14,15,,0.9584969142821372,0.3105416666666667,0.11850000000000005,0.378333,0.6185
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,15,16,,1.0198075973139598,0.3249583333333334,0.16274999999999995,0.326667,0.66275
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,16,17,,0.9317534172451762,0.3367916666666667,0.15175000000000005,0.435833,0.65175
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,17,18,,1.200840261422726,0.3279444444444445,0.12850000000000006,0.396667,0.6285000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,18,19,,0.8458965856164697,0.3134027777777777,0.13775000000000004,0.39,0.63775
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,19,20,,1.9663679062101536,0.3308194444444445,0.15874999999999995,0.469167,0.65875
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,20,21,,2.5367612378874633,0.3567777777777777,0.1955,0.393333,0.6955
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,21,22,,1.04152978269852,0.2917500000000001,0.12575000000000003,0.3425,0.62575
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,22,23,,1.59388425395801,0.3112083333333333,0.13175000000000003,0.340833,0.63175
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,23,24,,2.1544330943681245,0.3278611111111111,0.14149999999999996,0.439167,0.6415
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,24,25,,1.6624483705244473,0.353138888888889,0.17300000000000004,0.373333,0.673
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,25,26,,1.2922247452860844,0.3069444444444444,0.14825,0.424167,0.64825
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,26,27,,1.2099922322951109,0.3157361111111112,0.11699999999999999,0.440833,0.617
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,27,28,,1.8407311662649937,0.3486666666666667,0.15250000000000008,0.3475,0.6525000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,28,29,,1.249204204319062,0.3282222222222222,0.19399999999999995,0.385,0.694
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,29,30,,1.493567972437828,0.3639166666666666,0.1785,0.44,0.6785
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,30,31,,1.2884894073812911,0.2931805555555555,0.11824999999999997,0.446667,0.61825
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,31,32,,1.7017227518301412,0.3012083333333333,0.12050000000000005,0.4575,0.6205
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,33,34,,1.8234580157026716,0.3256805555555556,0.17325000000000002,0.404167,0.67325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,34,35,,2.0623088564588588,0.3573472222222223,0.22625000000000006,0.37,0.7262500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,35,36,,1.2127939337087328,0.2957777777777777,0.10450000000000004,0.3975,0.6045
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,36,37,,1.0651193740528515,0.3035277777777778,0.10949999999999993,0.380833,0.6094999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,37,38,,0.975081266418178,0.2965416666666666,0.10799999999999998,0.445,0.608
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,38,39,,2.9871541707800016,0.3992777777777778,0.21675,0.446667,0.71675
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,39,40,,1.2797883495383902,0.3001111111111113,0.12325000000000008,0.4075,0.6232500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,40,41,,2.275736463457252,0.3530000000000001,0.18724999999999992,0.359167,0.6872499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,41,42,,1.573218141590584,0.3526249999999999,0.15849999999999997,0.355833,0.6585
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,42,43,,1.5219565477881722,0.3102916666666667,0.11924999999999997,0.323333,0.61925
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,44,45,,0.9900419465184026,0.3511388888888889,0.16025,0.409167,0.66025
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,45,46,,1.5176205750630114,0.2915972222222222,0.11850000000000005,0.4175,0.6185
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,46,47,,2.094639130669528,0.3419305555555555,0.18999999999999995,0.404167,0.69
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,47,48,,2.1755898792130117,0.3468333333333334,0.1725,0.375833,0.6725
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,48,49,,0.9961903576334148,0.3090972222222222,0.12450000000000006,0.388333,0.6245
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,49,50,,1.3924159069718878,0.3301527777777778,0.13,0.374167,0.63
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,50,51,,0.9047345721385698,0.2989305555555555,0.12424999999999997,0.339167,0.62425
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,51,52,,1.3883678642852273,0.3359444444444445,0.15999999999999992,0.333333,0.6599999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,52,53,,1.067347246256796,0.3264027777777778,0.15625,0.399167,0.65625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,53,54,,1.4250123602756748,0.3266527777777778,0.15849999999999997,0.421667,0.6585
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,54,55,,1.6619018390641878,0.345638888888889,0.15300000000000002,0.429167,0.653
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,55,56,,2.393107083745728,0.3585277777777778,0.16375000000000006,0.416667,0.6637500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,56,57,,2.082528736885708,0.3380833333333334,0.17074999999999996,0.4375,0.67075
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,57,58,,1.3176462676336522,0.3149027777777778,0.11875000000000002,0.3875,0.61875
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,58,59,,1.723832075342976,0.3378888888888889,0.16425,0.366667,0.66425
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,59,60,,1.375933788356854,0.3308611111111112,0.16949999999999998,0.328333,0.6695
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,61,62,,0.9392368753782236,0.3180416666666666,0.12375000000000003,0.376667,0.62375
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,62,63,,2.542823647445117,0.3660833333333334,0.18375000000000008,0.424167,0.6837500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,63,64,,2.8937580173625586,0.3726944444444443,0.19525000000000003,0.4025,0.69525
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,64,65,,1.359989438938825,0.3245416666666667,0.16274999999999995,0.405,0.66275
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,65,66,,1.6541538889076002,0.3389166666666667,0.1875,0.4275,0.6875
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,66,67,,1.3551807287301778,0.327638888888889,0.15274999999999994,0.383333,0.6527499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,67,68,,1.922408831057434,0.32925,0.15349999999999997,0.395,0.6535
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,68,69,,1.5929922116496007,0.3282916666666667,0.14024999999999999,0.405833,0.64025
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,69,70,,1.6022649453788125,0.361875,0.19974999999999998,0.363333,0.69975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,70,71,,1.5518884962752055,0.3305416666666667,0.1432500000000001,0.361667,0.6432500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,71,72,,1.1676662907534034,0.3025138888888887,0.12375000000000003,0.4225,0.62375
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,72,73,,1.3886747524945395,0.3019722222222222,0.14325,0.365,0.64325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,73,74,,1.0082942228134768,0.3111805555555554,0.12074999999999991,0.4,0.6207499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,74,75,,1.03447759234902,0.3758472222222223,0.17599999999999993,0.415833,0.6759999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,75,76,,1.2807948441615,0.3415555555555556,0.17900000000000005,0.408333,0.679
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,76,77,,1.5282172281579611,0.3116388888888889,0.12975000000000003,0.356667,0.62975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,77,78,,1.980512367617992,0.35925,0.15450000000000008,0.415833,0.6545000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,78,79,,1.3156454092209109,0.3308611111111111,0.16975000000000007,0.414167,0.6697500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,79,80,,0.8294393591104672,0.3279444444444445,0.15600000000000003,0.430833,0.656
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,80,81,,1.952128686327942,0.3825277777777778,0.19874999999999998,0.4,0.69875
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,81,82,,1.688105548591475,0.3451805555555556,0.15349999999999997,0.451667,0.6535
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,82,83,,1.517793442641662,0.3484722222222222,0.1945,0.386667,0.6945
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,84,85,,1.0256759769121166,0.3513472222222222,0.13749999999999996,0.449167,0.6375
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,85,86,,1.891921607529001,0.3328055555555556,0.13224999999999998,0.399167,0.63225
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,86,87,,1.7962861918944852,0.3825277777777778,0.20425000000000004,0.438333,0.70425
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,87,88,,1.1201772568406645,0.3277777777777777,0.15050000000000008,0.41,0.6505000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,88,89,,1.590421910516818,0.3056805555555556,0.15825,0.430833,0.65825
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,89,90,,0.8980360479802533,0.3164027777777778,0.12050000000000005,0.4375,0.6205
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,90,91,,1.0824424239035824,0.33625,0.16500000000000004,0.416667,0.665
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,91,92,,1.3098610105431117,0.3505972222222222,0.15549999999999997,0.369167,0.6555
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,92,93,,2.1705424678901046,0.3472916666666668,0.13149999999999995,0.389167,0.6315
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,93,94,,1.086986435810087,0.3504583333333333,0.18325000000000002,0.389167,0.68325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,94,95,,1.5754904570322952,0.3188333333333334,0.15049999999999997,0.354167,0.6505
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,95,96,,1.4864565194003827,0.3352222222222222,0.16525,0.363333,0.66525
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,96,97,,1.0441830655235051,0.325875,0.15625,0.401667,0.65625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,97,98,,1.942906032653385,0.3668611111111112,0.21550000000000002,0.4025,0.7155
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,98,99,,1.5729784561261857,0.3168611111111111,0.15100000000000002,0.394167,0.651
