dataset,source,result_file,train_size,seed,repetition,noise_level,skeleton_recall,skeleton_precision,skeleton_shd,direction_precision,direction_recall,v_structure_precision,v_structure_recall,v_structure_f1,directed_edges,undirected_edges,skeleton_edges,v_structures
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,612,33,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,613,34,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,614,35,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,615,36,,0.2222222222222222,0.2222222222222222,14.0,0.3333333333333333,0.1111111111111111,,0.0,,3.0,6.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,617,38,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,618,39,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,3.0,6.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,619,40,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,620,41,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,622,43,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,623,44,,0.1111111111111111,0.1,17.0,,0.0,,0.0,,0.0,10.0,10.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,625,46,,0.1111111111111111,0.1111111111111111,16.0,,0.0,,0.0,,0.0,9.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,626,47,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,4.0,5.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,627,48,,0.1111111111111111,0.14285714285714285,14.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,628,49,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,629,50,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,630,2,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,0.0,0.0,,2.0,7.0,9.0,1.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,631,3,,0.1111111111111111,0.1,17.0,0.0,0.0,0.0,0.0,,3.0,7.0,10.0,3.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,633,54,,0.1111111111111111,0.1,17.0,,0.0,,0.0,,0.0,10.0,10.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,634,55,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,635,56,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,636,57,,0.1111111111111111,0.1,17.0,0.0,0.0,0.0,0.0,,5.0,5.0,10.0,1.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,637,58,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,4.0,5.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,638,59,,0.1111111111111111,0.14285714285714285,14.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,639,60,,0.1111111111111111,0.1,17.0,0.0,0.0,,0.0,,4.0,6.0,10.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,640,61,,0.1111111111111111,0.1111111111111111,16.0,,0.0,,0.0,,0.0,9.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,641,62,,0.1111111111111111,0.1111111111111111,16.0,,0.0,,0.0,,0.0,9.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,642,63,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,643,64,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,647,68,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,648,69,,0.1111111111111111,0.1111111111111111,16.0,,0.0,,0.0,,0.0,9.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,649,70,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,4.0,5.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,650,71,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,651,72,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,652,73,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,653,74,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,654,75,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,655,76,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,656,77,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,657,78,,0.1111111111111111,0.1,17.0,0.0,0.0,,0.0,,5.0,5.0,10.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,658,79,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,659,80,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,660,81,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,661,82,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,662,83,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,663,84,,0.1111111111111111,0.1,17.0,0.0,0.0,0.0,0.0,,5.0,5.0,10.0,1.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,664,85,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,666,87,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,667,88,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,668,89,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,669,90,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,670,91,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,6.0,3.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,671,92,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,672,93,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,673,94,,0.1111111111111111,0.1111111111111111,16.0,,0.0,,0.0,,0.0,9.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,674,95,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,675,96,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,676,97,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,677,98,,0.1111111111111111,0.1111111111111111,16.0,,0.0,,0.0,,0.0,9.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,678,99,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,679,100,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,680,101,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,681,102,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,682,103,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,683,104,,0.1111111111111111,0.125,15.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,684,105,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,685,106,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,4.0,5.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,686,107,,0.1111111111111111,0.125,15.0,,0.0,,0.0,,0.0,8.0,8.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,687,108,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,688,109,,0.1111111111111111,0.1111111111111111,16.0,,0.0,,0.0,,0.0,9.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,689,4,,0.1111111111111111,0.125,15.0,0.0,0.0,0.0,0.0,,2.0,6.0,8.0,1.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,691,112,,0.2222222222222222,0.2222222222222222,14.0,0.25,0.1111111111111111,,0.0,,4.0,5.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,692,113,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_large_backdoor_comparison_experiment_cleaned_reps_100.csv,500,693,114,,0.1111111111111111,0.1111111111111111,16.0,0.0,0.0,,0.0,,4.0,5.0,9.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,0,1,,0.06666666666666667,0.5,15.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,1,2,,0.0,0.0,17.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,2,3,,0.13333333333333333,0.5,15.0,0.5,0.06666666666666667,,0.0,,2.0,2.0,4.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,3,4,,0.0,,15.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,4,5,,0.2,0.75,13.0,1.0,0.13333333333333333,,0.0,,2.0,2.0,4.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,5,6,,0.06666666666666667,1.0,14.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,6,7,,0.13333333333333333,0.6666666666666666,14.0,1.0,0.13333333333333333,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,7,8,,0.13333333333333333,1.0,13.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,8,9,,0.13333333333333333,0.6666666666666666,14.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,9,10,,0.13333333333333333,0.6666666666666666,14.0,0.5,0.06666666666666667,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,10,11,,0.06666666666666667,0.25,17.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,11,12,,0.06666666666666667,0.3333333333333333,16.0,0.5,0.06666666666666667,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,12,13,,0.06666666666666667,1.0,14.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,13,14,,0.06666666666666667,1.0,14.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,14,15,,0.13333333333333333,1.0,13.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,15,16,,0.06666666666666667,0.5,15.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,16,17,,0.06666666666666667,0.3333333333333333,16.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,17,18,,0.06666666666666667,1.0,14.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,19,20,,0.13333333333333333,0.6666666666666666,14.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,20,21,,0.06666666666666667,0.3333333333333333,16.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,21,22,,0.13333333333333333,0.5,15.0,0.5,0.06666666666666667,,0.0,,2.0,2.0,4.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,22,23,,0.13333333333333333,0.6666666666666666,14.0,0.5,0.06666666666666667,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,23,24,,0.06666666666666667,0.3333333333333333,16.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,24,25,,0.06666666666666667,1.0,14.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,25,26,,0.06666666666666667,1.0,14.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,26,27,,0.0,,15.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,28,29,,0.06666666666666667,0.5,15.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,29,30,,0.06666666666666667,0.5,15.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,30,31,,0.13333333333333333,0.6666666666666666,14.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,31,32,,0.13333333333333333,1.0,13.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,32,33,,0.06666666666666667,0.5,15.0,0.5,0.06666666666666667,,0.0,,2.0,0.0,2.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,33,34,,0.13333333333333333,0.6666666666666666,14.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,34,35,,0.06666666666666667,1.0,14.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,35,36,,0.13333333333333333,0.6666666666666666,14.0,0.5,0.06666666666666667,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,36,37,,0.06666666666666667,1.0,14.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,37,38,,0.06666666666666667,0.3333333333333333,16.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,38,39,,0.06666666666666667,0.3333333333333333,16.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_confounding,csuite,causal_experiments/results/comparison_experiment/data/result_csuite_mixed_confounding_comparison_experiment_cleaned_reps_100.csv,20,39,40,,0.06666666666666667,0.3333333333333333,16.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
