algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_train,nnaa_raw_original
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,409,35,,0.0562328511817775,0.2213333333333333,0.03699999999999992,0.489667,0.5369999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,410,36,,0.2135497454985637,0.2193333333333333,0.035250000000000004,0.50925,0.53525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,411,37,,0.0435699043494446,0.2358333333333333,0.04349999999999998,0.489917,0.5435
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,412,38,,0.0860403705432013,0.2270833333333333,0.03675000000000006,0.50375,0.5367500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,413,39,,0.1479785322550222,0.2189166666666666,0.04675000000000007,0.455667,0.5467500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,414,40,,0.032010181918025,0.2211666666666667,0.04425000000000001,0.48725,0.54425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,415,41,,0.0814567271572585,0.2186666666666666,0.05899999999999994,0.475917,0.5589999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,416,42,,0.0846398818180844,0.2370833333333333,0.06074999999999997,0.459833,0.56075
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,417,43,,0.145889363079796,0.223,0.04200000000000004,0.465,0.542
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,419,45,,0.2502423202765108,0.2282499999999999,0.053749999999999964,0.47275,0.55375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,420,46,,0.1465249304742841,0.2326666666666667,0.041749999999999954,0.484583,0.54175
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,421,47,,0.0344232768407187,0.2272499999999999,0.04200000000000004,0.4885,0.542
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,422,48,,0.0272953758754539,0.23275,0.033499999999999974,0.47225,0.5335
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,423,49,,0.1509390467606893,0.22,0.05074999999999996,0.472083,0.55075
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,424,50,,0.2093734023719747,0.24325,0.04849999999999999,0.497583,0.5485
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,425,51,,0.1326243044258265,0.23175,0.043500000000000094,0.504917,0.5435000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,426,52,,0.2421041903844844,0.232,0.045499999999999985,0.49175,0.5455
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,427,53,,0.1402092622379822,0.233,0.0515000000000001,0.473917,0.5515000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,428,54,,0.0296908445398335,0.2265,0.04674999999999996,0.47575,0.54675
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,430,56,,0.2870534400189992,0.2198333333333333,0.038000000000000034,0.48825,0.538
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,431,57,,0.0250604381843775,0.2260833333333333,0.026499999999999968,0.471167,0.5265
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,432,58,,0.0371968421689744,0.2344166666666667,0.037250000000000005,0.484833,0.53725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,433,59,,0.1149277629294798,0.223,0.025500000000000078,0.473333,0.5255000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,434,60,,0.26393503892927,0.2284166666666666,0.05800000000000005,0.468083,0.558
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,435,61,,0.0305173565657331,0.2295,0.04600000000000004,0.479417,0.546
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,436,62,,0.0671599764308365,0.2231666666666666,0.025249999999999995,0.49175,0.52525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,437,63,,0.2214634369503787,0.2300833333333333,0.05774999999999997,0.503583,0.55775
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,438,64,,0.0805106015898637,0.2315833333333333,0.043749999999999956,0.479,0.54375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,439,65,,0.0982419722531472,0.2133333333333333,0.03774999999999995,0.46975,0.53775
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,440,66,,0.168327519087108,0.2180833333333333,0.04849999999999999,0.490333,0.5485
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,441,67,,0.0819744150684256,0.22925,0.036250000000000004,0.476167,0.53625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,442,68,,0.1882893489035303,0.2306666666666667,0.03950000000000009,0.469917,0.5395000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,443,69,,0.234819154908695,0.2100833333333333,0.04800000000000004,0.489667,0.548
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,444,70,,0.190070727968691,0.2295,0.043749999999999956,0.476,0.54375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,445,71,,0.0823250620296481,0.2281666666666666,0.03249999999999997,0.472917,0.5325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,446,72,,0.0728744796487068,0.2180833333333333,0.04974999999999996,0.460167,0.54975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,447,73,,0.2480864884543675,0.2408333333333333,0.04875000000000007,0.46925,0.5487500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,448,74,,0.0978626020213619,0.2309166666666667,0.031500000000000083,0.48125,0.5315000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,449,75,,0.0454063078964312,0.2249166666666667,0.05699999999999994,0.498917,0.5569999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,450,76,,0.0478842988061694,0.2248333333333333,0.03300000000000003,0.47425,0.533
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,451,77,,0.151719500704285,0.2176666666666667,0.04849999999999999,0.479833,0.5485
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,452,78,,0.0410667519703819,0.22375,0.04800000000000004,0.466167,0.548
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,453,79,,0.1342153450971484,0.2185,0.017249999999999988,0.4835,0.51725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,454,80,,0.0218369707317879,0.2275833333333333,0.025499999999999967,0.485833,0.5255
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,455,81,,0.100623965568296,0.2408333333333333,0.05625000000000002,0.4735,0.55625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,456,82,,0.0228918880234413,0.2361666666666667,0.043749999999999956,0.48275,0.54375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,457,83,,0.1682720368718943,0.2105,0.035250000000000004,0.460083,0.53525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,458,84,,0.1747479258468649,0.2416666666666667,0.04249999999999998,0.475833,0.5425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,459,85,,0.061033668851714,0.238,0.03249999999999997,0.478333,0.5325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,460,86,,0.072575938145969,0.2325833333333333,0.04800000000000004,0.490583,0.548
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,461,87,,0.0510339058747657,0.21625,0.038250000000000006,0.472917,0.53825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,463,89,,0.0654694960075941,0.2094166666666667,0.038250000000000006,0.500917,0.53825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,464,90,,0.0888274243425742,0.213,0.025000000000000022,0.489333,0.525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,466,92,,0.0522704658855107,0.221,0.022750000000000048,0.452583,0.52275
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,467,93,,0.0258492171719526,0.2198333333333333,0.038000000000000034,0.506917,0.538
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,468,94,,0.1745590722125882,0.2174166666666666,0.028750000000000053,0.456167,0.52875
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,469,95,,0.1102797622206296,0.2209166666666666,0.05025000000000002,0.48625,0.55025
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,470,96,,0.049118106229938,0.2224166666666666,0.026249999999999996,0.486417,0.52625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,471,97,,0.1825232994687705,0.2126666666666666,0.035250000000000004,0.465583,0.53525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,472,98,,0.127338921546616,0.2233333333333333,0.05600000000000005,0.48375,0.556
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,473,99,,0.1247828890978956,0.2221666666666666,0.05049999999999999,0.482917,0.5505
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,474,100,,0.1264766995344405,0.2241666666666667,0.06075000000000008,0.46925,0.5607500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,475,101,,0.2292848805575527,0.2328333333333333,0.03749999999999998,0.479,0.5375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,476,102,,0.1009899071142919,0.2254999999999999,0.05325000000000002,0.487667,0.55325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,477,103,,0.0540452342531909,0.22675,0.04400000000000004,0.486083,0.544
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,478,104,,0.0298156408583023,0.2268333333333333,0.050000000000000044,0.461583,0.55
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,479,105,,0.1778153720599855,0.22575,0.034499999999999975,0.447667,0.5345
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,481,107,,0.2051850185730142,0.2138333333333333,0.03425,0.496667,0.53425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,500,1,,0.1170315642590085,0.20325,0.03700000000000003,0.477233,0.537
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,501,2,,0.129138238702704,0.20525,0.021499999999999964,0.472633,0.5215
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,502,3,,0.0620968061920974,0.20025,0.02124999999999999,0.4771,0.52125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,503,4,,0.2203227789955133,0.2089166666666666,0.020750000000000046,0.492267,0.52075
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,504,5,,0.0906314164450892,0.2044166666666667,0.026000000000000023,0.479567,0.526
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,505,6,,0.0664334203859005,0.2044166666666667,0.00924999999999998,0.4693,0.50925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,507,8,,0.0498802287784034,0.21225,0.023499999999999965,0.4967,0.5235
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,508,9,,0.2136639227638308,0.211,0.007249999999999979,0.483833,0.50725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,509,10,,0.1295357101089457,0.2025833333333333,0.015249999999999986,0.4958,0.51525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,510,11,,0.0832015538606838,0.2080833333333333,0.043500000000000094,0.477533,0.5435000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,511,12,,0.0410987352566398,0.20725,0.02200000000000002,0.5064,0.522
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,512,13,,0.0145819762349283,0.2091666666666667,0.023749999999999938,0.501467,0.5237499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,513,14,,0.0644907254922236,0.2086666666666667,0.03249999999999997,0.4881,0.5325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,514,15,,0.0406114272987432,0.2069166666666667,0.024249999999999994,0.4928,0.52425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,515,16,,0.0477223703558856,0.2015,0.02849999999999997,0.500767,0.5285
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,516,17,,0.1350814359289573,0.1950833333333333,0.024249999999999994,0.472,0.52425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,517,18,,0.1505895395853568,0.2049166666666666,0.013500000000000068,0.464967,0.5135000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,518,19,,0.1528563758569081,0.21875,0.021499999999999964,0.500467,0.5215
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,519,20,,0.0740612754962634,0.2155833333333333,0.023500000000000076,0.468433,0.5235000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,520,21,,0.0759429400517345,0.2094166666666667,0.03200000000000003,0.468867,0.532
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,521,22,,0.0897107105546949,0.2058333333333333,0.025499999999999967,0.491833,0.5255
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,522,23,,0.016166111570364,0.2081666666666667,0.008499999999999952,0.489733,0.5085
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,523,24,,0.1601588130073953,0.21775,0.02499999999999991,0.488333,0.5249999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,524,25,,0.0560853787939233,0.2033333333333333,0.013249999999999984,0.4999,0.51325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,525,26,,0.0272923307688366,0.21175,0.028000000000000025,0.472767,0.528
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,526,27,,0.1624989521145205,0.2100833333333333,0.027000000000000024,0.493833,0.527
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,527,28,,0.1346067179551676,0.2065,0.03025,0.4749,0.53025
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,528,29,,0.0271091063067585,0.2105833333333333,0.022249999999999992,0.487533,0.52225
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,529,30,,0.1210753612131076,0.2211666666666666,0.03499999999999992,0.483133,0.5349999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,530,31,,0.0564194731328017,0.2121666666666667,0.011749999999999927,0.473633,0.5117499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,531,32,,0.0248750479684557,0.2114166666666666,0.022499999999999964,0.4973,0.5225
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,532,33,,0.0748882813989481,0.19225,0.013249999999999984,0.4903,0.51325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,533,34,,0.0494011514371799,0.2041666666666667,0.018750000000000044,0.475933,0.51875
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,534,35,,0.0853448310630013,0.2065833333333333,0.03325,0.481467,0.53325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,535,36,,0.1136395096941441,0.2033333333333333,0.026999999999999913,0.481233,0.5269999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,536,37,,0.1542905270248807,0.2058333333333333,0.012499999999999956,0.478233,0.5125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,537,38,,0.0501634758527203,0.2090833333333333,0.01849999999999996,0.462233,0.5185
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,538,39,,0.0533401278975225,0.20575,0.019000000000000017,0.478367,0.519
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,539,40,,0.0216565916267089,0.216,0.026000000000000023,0.489967,0.526
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,540,41,,0.1022956956654019,0.2104166666666667,0.028750000000000053,0.483933,0.52875
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,541,42,,0.0226869078086965,0.20375,0.016000000000000014,0.4734,0.516
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,542,43,,0.0266280034977466,0.2118333333333333,0.02299999999999991,0.5057,0.5229999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,543,44,,0.0157735941287118,0.2009999999999999,0.011500000000000066,0.4766,0.5115000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,544,45,,0.123761108145185,0.207,0.017249999999999988,0.504967,0.51725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,545,46,,0.0773398453658536,0.204,0.026249999999999996,0.483333,0.52625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,546,47,,0.0365960660218545,0.2051666666666667,0.006000000000000005,0.4882,0.506
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,547,48,,0.2298260221060045,0.2244166666666667,0.02774999999999994,0.4737,0.5277499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,548,49,,0.1212064622172554,0.2131666666666667,0.03325,0.481533,0.53325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,549,50,,0.1037868694363898,0.2055,0.03425,0.4887,0.53425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,550,51,,0.0540170133988979,0.20875,0.03400000000000003,0.479733,0.534
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,551,52,,0.0511905365680874,0.2085,0.010499999999999954,0.463067,0.5105
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,552,53,,0.0340063470444269,0.2114166666666666,0.024249999999999994,0.484667,0.52425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,553,54,,0.0341821833682782,0.2105833333333333,0.02475000000000005,0.504067,0.52475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,554,55,,0.0543903311894763,0.2040833333333333,0.017000000000000015,0.494067,0.517
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,555,56,,0.0274014731909688,0.20175,0.028000000000000025,0.481467,0.528
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,556,57,,0.08223579049289,0.2082499999999999,0.02400000000000002,0.474467,0.524
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,557,58,,0.0507851184033264,0.22,0.03300000000000003,0.4936,0.533
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,558,59,,0.2014420286064427,0.21775,0.01924999999999999,0.4657,0.51925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,559,60,,0.0898299820655583,0.203,0.023749999999999938,0.4955,0.5237499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,560,61,,0.0965265196469615,0.2130833333333333,0.03049999999999997,0.489233,0.5305
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,561,62,,0.0734167817775111,0.2132499999999999,0.02949999999999997,0.480967,0.5295
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,562,63,,0.0455841915506587,0.1936666666666666,0.0002500000000000835,0.470367,0.4997499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,563,64,,0.1015549568413377,0.20475,0.017749999999999932,0.4866,0.5177499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,564,65,,0.185245657425909,0.2095,0.019499999999999962,0.486267,0.5195
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,565,66,,0.0409611812123825,0.2,0.030750000000000055,0.4858,0.53075
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,566,67,,0.0698112028305568,0.2086666666666666,0.025500000000000078,0.4805,0.5255000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,567,68,,0.1904245987483865,0.2286666666666666,0.034499999999999975,0.474767,0.5345
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,568,69,,0.0257953916146268,0.22075,0.030000000000000027,0.481733,0.53
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,569,70,,0.0770674818031201,0.2030833333333333,0.02475000000000005,0.509167,0.52475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,570,71,,0.0878740279787246,0.2059166666666666,0.010999999999999899,0.478,0.5109999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,571,72,,0.0370498919320497,0.2101666666666667,0.030000000000000027,0.475567,0.53
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,572,73,,0.0220484574899191,0.2001666666666667,0.019749999999999934,0.4731,0.5197499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,573,74,,0.0377625901206765,0.2105833333333333,0.02200000000000002,0.479033,0.522
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,574,75,,0.1982583816842974,0.2090833333333333,0.014249999999999985,0.4696,0.51425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,575,76,,0.1066576152787528,0.2083333333333333,0.029749999999999943,0.484133,0.5297499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,577,78,,0.1575181112348568,0.2079166666666666,0.03049999999999997,0.493533,0.5305
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,578,79,,0.0454122016093705,0.2040833333333333,0.0040000000000000036,0.471767,0.504
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,580,81,,0.0743985068297169,0.2083333333333333,0.030000000000000027,0.475467,0.53
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,581,82,,0.0621670233065744,0.2028333333333333,0.02200000000000002,0.476733,0.522
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,582,83,,0.0287315917043716,0.2058333333333333,0.02299999999999991,0.498567,0.5229999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,583,84,,0.0853579978086326,0.2084166666666667,0.035250000000000004,0.4953,0.53525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,584,85,,0.0519531186508634,0.21225,0.03125,0.4908,0.53125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,585,86,,0.0620659478458056,0.1946666666666666,0.025500000000000078,0.490133,0.5255000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,586,87,,0.0832511688493578,0.2105833333333333,0.025499999999999967,0.482033,0.5255
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,587,88,,0.0776229112842724,0.2043333333333333,0.03249999999999997,0.477533,0.5325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,588,89,,0.0319547074971032,0.2085,0.028249999999999997,0.4757,0.52825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,589,90,,0.1387014672181716,0.2171666666666667,0.031500000000000083,0.480533,0.5315000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,590,91,,0.1079699734297762,0.21475,0.02400000000000002,0.4927,0.524
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,591,92,,0.0507837960248023,0.2034166666666667,0.02100000000000002,0.486967,0.521
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,592,93,,0.0597103765447335,0.2038333333333333,0.018999999999999906,0.481867,0.5189999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,500,593,94,,0.0747673221243208,0.2088333333333333,0.03374999999999995,0.490333,0.53375
