algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,noise_level,test_dataset_path,train_dataset_path
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,184,60,,0.174347881686812,0.2793333333333334,0.5277499999999999,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,185,61,,0.3125611239059954,0.258,0.52925,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,186,62,,0.14371323422917423,0.259,0.5235,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,187,63,,0.20159187452556424,0.25100000000000006,0.51925,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,188,64,,0.13362765056493234,0.289,0.5505,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,189,65,,0.06348604787647191,0.23716666666666666,0.50625,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,190,66,,0.20274236666998188,0.2641666666666667,0.52075,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,191,67,,0.167475053652216,0.23116666666666666,0.50475,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,192,68,,0.23330415458572548,0.27758333333333335,0.5229999999999999,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,193,69,,0.22103284337730783,0.269,0.53375,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,194,70,,0.16099190156327,0.30983333333333335,0.5495,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,195,71,,0.08782444334931938,0.2489166666666667,0.52075,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,196,72,,0.13872813475775947,0.24375000000000002,0.5157499999999999,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,197,73,,0.23763244523994362,0.2744166666666667,0.53075,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,198,74,,0.09778393162695713,0.24116666666666667,0.51275,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,199,75,,0.11876846955726147,0.22983333333333333,0.5,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,200,76,,0.18198948277509336,0.25533333333333336,0.5215000000000001,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,203,77,,0.10344103043195031,0.24116666666666667,0.51925,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,204,78,,0.16719071651145628,0.264,0.544,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,205,79,,0.18128264264884167,0.25708333333333333,0.5197499999999999,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,206,80,,0.16250344100945124,0.24325000000000005,0.5235000000000001,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,207,81,,0.16063004267828598,0.2515833333333333,0.50725,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,208,82,,0.12374119321182046,0.28425,0.53025,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,209,83,,0.16917653734124932,0.28025000000000005,0.5369999999999999,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,210,84,,0.09588436876605674,0.25816666666666666,0.51725,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,211,85,,0.11741733499971835,0.26083333333333336,0.5117499999999999,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,212,86,,0.14953752707857904,0.27366666666666667,0.5455,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,213,87,,0.19784472176489845,0.25525000000000003,0.531,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,214,88,,0.22986924941426945,0.2653333333333333,0.54975,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,215,89,,0.11729840664012188,0.25025000000000003,0.5217499999999999,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,216,90,,0.0929463471787122,0.28816666666666674,0.5329999999999999,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,217,91,,0.08161310911803991,0.25791666666666674,0.52,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,218,92,,0.02580765719229455,0.24749999999999997,0.52225,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,219,93,,0.11884880988377303,0.26383333333333336,0.53375,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,220,94,,0.1384835451281661,0.24500000000000002,0.513,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,221,95,,0.17321232627382263,0.233,0.503,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,222,96,,0.24707674542072192,0.25325000000000003,0.51825,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,223,97,,0.20611536751086765,0.2805,0.55225,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,224,98,,0.14828766002457677,0.24500000000000002,0.5395,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,226,99,,0.2783792166807429,0.30375,0.5575,0.2,datasets/global_test_set.npz,
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,50,227,100,,0.19381371353797197,0.2789166666666667,0.5407500000000001,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,125,1,,0.1910130401911935,0.24633333333333332,0.5285,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,126,2,,0.17556711415813733,0.26133333333333336,0.52325,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,127,3,,0.2871473331557541,0.25958333333333333,0.53725,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,128,4,,0.09056469092117181,0.2505,0.50125,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,129,5,,0.08114457239412451,0.2561666666666667,0.531,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,130,6,,0.17609188216437302,0.24250000000000002,0.51925,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,131,7,,0.07062437980659247,0.24475000000000002,0.51325,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,132,8,,0.30152368390593925,0.2534166666666667,0.51725,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,133,9,,0.06702393612635096,0.25508333333333333,0.51425,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,134,10,,0.1408594834745423,0.2484166666666667,0.524,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,135,11,,0.26551372987142063,0.25933333333333336,0.5157499999999999,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,136,12,,0.41454921054168337,0.24191666666666667,0.52275,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,137,13,,0.684753241480682,0.2501666666666667,0.52,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,138,14,,0.17845212014630168,0.239,0.52375,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,139,15,,0.2888740657321048,0.25925,0.5217499999999999,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,140,16,,0.1641451954085474,0.25633333333333336,0.54625,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,141,17,,0.16343766411989277,0.2661666666666667,0.5335000000000001,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,142,18,,0.055154164439928155,0.28008333333333335,0.5495,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,143,19,,0.23315207921119732,0.2851666666666667,0.54825,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,144,20,,0.04675032541895452,0.27508333333333335,0.534,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,145,21,,0.051575827237378344,0.28591666666666665,0.539,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,146,22,,0.31035505954818793,0.2515,0.5075000000000001,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,147,23,,0.18517847807987542,0.24750000000000003,0.5355,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,148,24,,0.2366432283880551,0.2615,0.524,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,149,25,,0.11800004812114362,0.26500000000000007,0.5235,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,150,26,,0.1470129281462336,0.24675,0.51725,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,151,27,,0.11254946617419188,0.243,0.52475,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,152,28,,0.19363251103623574,0.25858333333333333,0.52225,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,153,29,,0.16585442975399367,0.24150000000000002,0.509,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,154,30,,0.2273740018459244,0.25483333333333336,0.5249999999999999,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,155,31,,0.3032160839525497,0.26025000000000004,0.5277499999999999,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,156,32,,0.13271148360265952,0.25425000000000003,0.52125,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,157,33,,0.06563319924247143,0.24300000000000002,0.50225,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,158,34,,0.31363045058627476,0.24075,0.52525,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,159,35,,0.29990224300555457,0.26175000000000004,0.53,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,160,36,,0.12020969574232947,0.2731666666666667,0.52425,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,161,37,,0.2878956163312682,0.25825000000000004,0.53725,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,162,38,,0.1562341086779056,0.26699999999999996,0.54225,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,163,39,,0.3927572530542485,0.2806666666666667,0.5325,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,164,40,,0.18657108291814506,0.24808333333333335,0.5269999999999999,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,165,41,,0.07300290557201314,0.24933333333333332,0.53025,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,166,42,,0.1387765507569563,0.23691666666666666,0.52675,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,167,43,,0.24681018107941471,0.2720000000000001,0.5435,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,168,44,,0.08348996298449005,0.24483333333333335,0.50525,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,169,45,,0.18646637796249163,0.25758333333333333,0.511,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,170,46,,0.15484274485832303,0.27275000000000005,0.53025,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,171,47,,0.10761939024055801,0.28291666666666665,0.52,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,172,48,,0.312899960900209,0.2501666666666667,0.5237499999999999,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,173,49,,0.13262921369961533,0.24733333333333332,0.50925,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,174,50,,0.16715648031825964,0.24358333333333335,0.5185,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,175,51,,0.5396459708881868,0.29450000000000004,0.54175,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,176,52,,0.1045126364195745,0.26,0.5305,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,177,53,,0.220447915237082,0.23908333333333334,0.51025,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,178,54,,0.22197267355347342,0.2634166666666667,0.51125,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,179,55,,0.18436558805155473,0.24008333333333334,0.51275,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,180,56,,0.09486628635723919,0.24358333333333335,0.52675,0.2,datasets/global_test_set.npz,
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,50,181,57,,0.18177450765270325,0.2724166666666667,0.524,0.2,datasets/global_test_set.npz,
