algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,synthetic_data_path,target_variable,test_dataset_path,train_dataset_path
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,164,10,x0_0;x2_0;x4_0;x5_0;x7_0,0.3309074525274336,0.3228234773011866,1.3559489250183103,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s164.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s164.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,165,11,x0_0;x2_0;x4_0;x5_0;x7_0,0.1929950599111616,0.1882802453272243,1.2180365324020386,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s165.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s165.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,166,12,x0_0;x2_0;x4_0;x5_0;x7_0,0.0581503029428422,0.0567297075322577,0.9668911695480348,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s166.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s166.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,167,13,x0_0;x2_0;x4_0;x5_0;x7_0,0.2325330857671796,0.2268523684238046,1.2575745582580566,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s167.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s167.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,168,14,x0_0;x2_0;x4_0;x5_0;x7_0,0.2981613759435713,0.2908773780821097,1.3232028484344482,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s168.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s168.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,169,15,x0_0;x2_0;x4_0;x5_0;x7_0,0.6739874597154558,0.6575221372045066,0.3510540127754211,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s169.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s169.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,170,16,x0_0;x2_0;x4_0;x5_0;x7_0,0.4413415078558027,0.4305596599748609,1.4663829803466797,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s170.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s170.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,172,18,x0_0;x2_0;x4_0;x5_0;x7_0,0.2555668469034136,0.2493234213074126,0.7694746255874634,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s172.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s172.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,173,19,x0_0;x2_0;x4_0;x5_0;x7_0,0.0084201212488115,0.0082144200744877,1.0166213512420654,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s173.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s173.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,174,20,x0_0;x2_0;x4_0;x5_0;x7_0,0.0730620507635175,0.0712771655823592,1.0981035232543943,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s174.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s174.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,175,21,x0_0;x2_0;x4_0;x5_0;x7_0,0.0938180800043047,0.0915261309148052,0.9312233924865724,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s175.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s175.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,177,23,x0_0;x2_0;x4_0;x5_0;x7_0,0.2795914526544512,0.2727611127528692,0.7454500198364258,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s177.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s177.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,178,24,x0_0;x2_0;x4_0;x5_0;x7_0,0.0135106925405561,0.0131806301531632,1.038552165031433,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s178.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s178.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,179,25,x0_0;x2_0;x4_0;x5_0;x7_0,0.3553993586935102,0.3467170531450603,1.3804408311843872,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s179.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s179.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,181,27,x0_0;x2_0;x4_0;x5_0;x7_0,0.1201008077226579,0.1171667790482759,0.904940664768219,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s181.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s181.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,182,28,x0_0;x2_0;x4_0;x5_0;x7_0,0.0826939229406416,0.08067373385361,1.1077353954315186,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s182.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s182.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,183,29,x0_0;x2_0;x4_0;x5_0;x7_0,0.2889022712148725,0.2818444706562288,1.3139437437057495,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s183.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s183.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,184,30,x0_0;x2_0;x4_0;x5_0;x7_0,0.0125067119039594,0.012201176478809,1.0375481843948364,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s184.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s184.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,185,31,x0_0;x2_0;x4_0;x5_0;x7_0,0.0087411518655717,0.0085276080043186,1.0163003206253052,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s185.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s185.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,186,32,x0_0;x2_0;x4_0;x5_0;x7_0,0.0936991687379777,0.0914101246169937,0.9313423037528992,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s186.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s186.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,187,33,x0_0;x2_0;x4_0;x5_0;x7_0,0.2182722206674516,0.2129398922143555,0.8067692518234253,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s187.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s187.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,188,34,x0_0;x2_0;x4_0;x5_0;x7_0,0.0325766916833818,0.0317808523436809,0.9924647808074952,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s188.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s188.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,189,35,x0_0;x2_0;x4_0;x5_0;x7_0,0.0518386478982866,0.0505722444305764,0.9732028245925904,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s189.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s189.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,191,37,x0_0;x2_0;x4_0;x5_0;x7_0,0.0863945369161665,0.0842839428791359,1.1114360094070437,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s191.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s191.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,193,39,x0_0;x2_0;x4_0;x5_0;x7_0,0.1176046248041093,0.1147315771705579,0.9074368476867676,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s193.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s193.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,194,40,x0_0;x2_0;x4_0;x5_0;x7_0,0.2343227978311479,0.2285983583295782,0.790718674659729,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s194.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s194.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,197,43,x0_0;x2_0;x4_0;x5_0;x7_0,0.1633397455774248,0.1593494019129831,0.8617017269134521,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s197.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s197.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,198,44,x0_0;x2_0;x4_0;x5_0;x7_0,0.0754697437845171,0.0736260393456312,0.94957172870636,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s198.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s198.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,199,45,x0_0;x2_0;x4_0;x5_0;x7_0,0.1106477860845625,0.1079446920481037,1.1356892585754397,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s199.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s199.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,200,46,x0_0;x2_0;x4_0;x5_0;x7_0,0.1799469109140337,0.1755508589098918,0.8450945615768433,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s200.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s200.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,202,48,x0_0;x2_0;x4_0;x5_0;x7_0,0.0544741038717329,0.0531433169619561,1.07951557636261,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s202.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s202.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,203,49,x0_0;x2_0;x4_0;x5_0;x7_0,0.09625805574283,0.0939064987379686,0.9287834167480468,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s203.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s203.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,204,50,x0_0;x2_0;x4_0;x5_0;x7_0,0.0418387766443193,0.0408166671955721,0.9832026958465576,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s204.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s204.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,205,51,x0_0;x2_0;x4_0;x5_0;x7_0,0.0231605653204023,0.0225947592775164,1.0482020378112793,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s205.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s205.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,206,52,x0_0;x2_0;x4_0;x5_0;x7_0,0.1113706712163984,0.1086499173011652,1.1364121437072754,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s206.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s206.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,207,53,x0_0;x2_0;x4_0;x5_0;x7_0,0.886585530217737,0.8649264971331467,0.1384559422731399,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s207.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s207.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,208,54,x0_0;x2_0;x4_0;x5_0;x7_0,0.0767783637605608,0.0749026901067596,0.9482631087303162,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s208.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s208.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,209,55,x0_0;x2_0;x4_0;x5_0;x7_0,0.4504093642793596,0.4394059912374602,0.5746321082115173,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s209.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s209.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,210,56,x0_0;x2_0;x4_0;x5_0;x7_0,0.2985069866739214,0.2912145456403259,0.7265344858169556,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s210.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s210.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,211,57,x0_0;x2_0;x4_0;x5_0;x7_0,0.1421418075002729,0.1386693234517279,1.16718327999115,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s211.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s211.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,212,58,x0_0;x2_0;x4_0;x5_0;x7_0,0.171696197565645,0.1675017081488604,0.8533452749252319,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s212.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s212.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,213,59,x0_0;x2_0;x4_0;x5_0;x7_0,0.2448204870782793,0.2388395920053451,0.7802209854125977,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s213.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s213.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,214,60,x0_0;x2_0;x4_0;x5_0;x7_0,0.7382860000692308,0.72024988245127,0.2867554724216461,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s214.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s214.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,215,61,x0_0;x2_0;x4_0;x5_0;x7_0,0.1906300668157636,0.1859730283424803,1.2156715393066406,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s215.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s215.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,216,62,x0_0;x2_0;x4_0;x5_0;x7_0,0.0947281237207353,0.0924139425213143,0.9303133487701416,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s216.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s216.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,217,63,x0_0;x2_0;x4_0;x5_0;x7_0,0.0433586720861494,0.0422994320227714,1.0684001445770264,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s217.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s217.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,218,64,x0_0;x2_0;x4_0;x5_0;x7_0,0.0372483845315874,0.0363384170604072,0.9877930879592896,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s218.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s218.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,219,65,x0_0;x2_0;x4_0;x5_0;x7_0,0.064768302861601,0.0631860315897389,1.089809775352478,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s219.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s219.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,221,67,x0_0;x2_0;x4_0;x5_0;x7_0,0.21331287580356,0.2081017027391138,0.8117285966873169,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s221.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s221.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,222,68,x0_0;x2_0;x4_0;x5_0;x7_0,0.0679848079122602,0.0663239583341495,1.0930262804031372,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s222.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s222.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,223,69,x0_0;x2_0;x4_0;x5_0;x7_0,0.15505350786075,0.1512655946339088,0.869987964630127,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s223.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s223.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,224,70,x0_0;x2_0;x4_0;x5_0;x7_0,0.0615959052480756,0.0600911347502809,1.0866373777389526,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s224.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s224.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,225,71,x0_0;x2_0;x4_0;x5_0;x7_0,0.0911897305883466,0.0889619913297296,1.1162312030792236,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s225.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s225.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,226,72,x0_0;x2_0;x4_0;x5_0;x7_0,0.3018102530874311,0.2944371141920965,1.326851725578308,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s226.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s226.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,227,73,x0_0;x2_0;x4_0;x5_0;x7_0,0.1102365140356123,0.1075434672586805,1.1352779865264893,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s227.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s227.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,228,74,x0_0;x2_0;x4_0;x5_0;x7_0,0.6221158023439348,0.6069176897127659,0.4029256701469421,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s228.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s228.npz
vanilla,topological,"x0_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x9_0,x1_0,x10_0,x11_0",no_graph,0,0,0,50,230,76,x0_0;x2_0;x4_0;x5_0;x7_0,0.4924589280523359,0.4804282960919114,1.517500400543213,1.025041472490877,csuite_mixed_confounding,"0,1",x0_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s230.npz,x1_0,datasets/global_test_set.npz,datasets/train_ts50_s230.npz
