algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,synthetic_data_path,target_variable,test_dataset_path,train_dataset_path
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,638,14,,0.0723453507423401,0.0369679491547426,1.8846296072006223,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s638.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s638.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,639,15,,0.1963654503822327,0.1003413199464946,1.76060950756073,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s639.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s639.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,640,16,,0.2471379981040955,0.1262857233308033,1.7098369598388672,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s640.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s640.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,641,17,,0.0890177235603333,0.0454874106584903,1.8679572343826292,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s641.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s641.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,642,18,,0.1721006379127503,0.0879421768859273,1.7848743200302124,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s642.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s642.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,643,19,,0.0265053763389586,0.0135440549361036,1.9834803342819212,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s643.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s643.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,644,20,,0.0050221934318541,0.0025663043931503,1.961997151374817,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s644.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s644.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,645,21,,0.0757163510322571,0.0386905058365411,1.8812586069107056,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s645.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s645.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,646,22,,0.2240942463874817,0.1145105334526274,1.732880711555481,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s646.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s646.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,647,23,,0.0062643036842346,0.0032010137170172,1.950710654258728,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s647.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s647.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,648,24,,0.1423794970512391,0.0727548896184643,1.814595460891724,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s648.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s648.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,649,25,,0.2444082245826722,0.1248908288737518,1.7125667333602903,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s649.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s649.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,650,26,,0.064831946849823,0.0331286542971249,1.89214301109314,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s650.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s650.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,651,27,,0.0066124453544615,0.0033789115837292,1.9635874032974243,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s651.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s651.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,652,28,,0.1640723690986634,0.0838397897902204,1.792902588844299,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s652.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s652.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,653,29,,0.2139553771018982,0.1093296448344916,1.7430195808410645,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s653.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s653.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,654,30,,0.0934476599693299,0.0477510760114966,1.8635272979736328,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s654.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s654.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,655,31,,0.1526645169258118,0.0780104601268287,1.8043104410171509,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s655.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s655.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,656,32,,0.0922405972480773,0.0471342757216649,2.04921555519104,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s656.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s656.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,657,33,,0.0732155098915099,0.0374125941644491,2.0301904678344727,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s657.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s657.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,658,34,,0.0032171263694762,0.0016439282252532,1.960192084312439,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s658.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s658.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,659,35,,0.1488289580345154,0.0760505173714405,1.8081459999084477,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s659.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s659.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,660,36,,0.0111801877021788,0.0057129947712415,1.9681551456451416,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s660.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s660.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,661,37,,0.0725975975990296,0.037096845467731,1.884377360343933,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s661.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s661.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,662,38,,0.0031562104225157,0.0016128006184777,1.9601311683654783,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s662.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s662.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,663,39,,0.1496381506919861,0.0764640089463768,1.8073368072509768,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s663.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s663.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,664,40,,0.1736423716545105,0.088729991638233,1.783332586288452,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s664.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s664.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,665,41,,0.2027547106742859,0.1036061855831858,1.7542202472686768,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s665.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s665.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,666,42,,0.0145847544670105,0.0074527036780997,1.942390203475952,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s666.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s666.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,667,43,,0.141950939655304,0.0725358998995639,1.8150240182876587,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s667.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s667.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,668,44,,0.0200863137245177,0.0102639605289743,1.9770612716674805,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s668.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s668.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,669,45,,0.0878638968467713,0.0448978135822074,1.8691110610961916,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s669.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s669.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,671,47,,0.0245677485466002,0.0125539411972977,1.981542706489563,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s671.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s671.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,672,48,,0.1970798716545105,0.1007063840314376,1.759895086288452,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s672.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s672.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,673,49,,0.0943966164588927,0.0482359858902415,2.0513715744018555,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s673.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s673.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,674,50,,0.1576963410377503,0.0805816857276037,1.7992786169052124,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s674.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s674.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,675,51,,0.2428506360054017,0.124094912415573,1.714124321937561,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s675.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s675.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,676,52,,0.0498931660652159,0.0254950457402174,2.0068681240081787,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s676.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s676.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,677,53,,0.2229848847389222,0.1139436577018382,1.7339900732040403,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s677.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s677.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,678,54,,0.0473047242164612,0.0241723707421298,1.9096702337265012,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s678.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s678.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,679,55,,0.0038234248161315,0.0019537423310467,1.9607983827590945,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s679.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s679.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,680,56,,0.0497391476631163,0.0254163434545931,2.006714105606079,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s680.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s680.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,681,57,,0.1329596295356749,0.0679414056863726,2.0899345874786377,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s681.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s681.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,682,58,,0.1997049794197083,0.1020477950467104,1.7572699785232544,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s682.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s682.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,683,59,,0.2320813879966736,0.1185919048451297,1.724893569946289,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s683.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s683.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,684,60,,0.1142897353172303,0.0584012252447848,1.8426852226257324,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s684.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s684.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,685,61,,0.1662523493766785,0.0849537438902292,1.7907226085662842,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s685.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s685.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,686,62,,0.112338279247284,0.0574040453564956,1.8446366786956787,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s686.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s686.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,687,63,,0.2968818888664246,0.1517044904746693,1.660093069076538,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s687.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s687.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,688,64,,0.2366815552711487,0.1209425569348787,1.720293402671814,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s688.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s688.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,689,65,,0.2798319802284241,0.1429921109070114,1.6771429777145386,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s689.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s689.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,690,66,,0.1820218310356141,0.093011834564783,1.7749531269073486,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s690.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s690.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,691,67,,0.2123712048530579,0.108520144313082,1.7446037530899048,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s691.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s691.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,692,68,,0.0474163041114807,0.0242293872586502,1.909558653831482,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s692.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s692.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,693,69,,0.0083136811256407,0.0042482307154198,1.9652886390686035,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s693.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s693.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,694,70,,0.3213209853172303,0.1641926913847588,1.6356539726257324,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s694.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s694.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,695,71,,0.2899517760276795,0.1481632531120668,1.6670231819152832,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s695.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s695.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,696,72,,0.0081357703208924,0.0041573195854504,1.9488391876220703,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s696.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s696.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,697,73,,0.1498307929039002,0.0765624477184889,1.8071441650390625,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s697.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s697.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,698,74,,0.3058012471199036,0.1562622178064766,1.651173710823059,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s698.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s698.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,699,75,,0.0331907019615174,0.0169602078078736,1.923784255981445,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s699.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s699.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,700,76,,0.1071924910545349,0.0547745849375652,1.849782466888428,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s700.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s700.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,701,77,,0.0401202187538147,0.0205011405950673,1.916854739189148,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s701.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s701.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,702,78,,0.0568817601203919,0.0290661665799659,1.9000931978225708,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s702.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s702.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,703,79,,0.0626585230827332,0.0320180505266125,1.8943164348602293,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s703.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s703.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,704,80,,0.0704607710838318,0.0360049426273166,1.8865141868591309,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s704.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s704.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,705,81,,0.0053327336311339,0.0027249881811156,1.962307691574097,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s705.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s705.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,706,82,,0.2191315636634827,0.1119746385992689,1.73784339427948,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s706.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s706.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,707,83,,0.0093039526939391,0.0047542522995382,1.9662789106369016,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s707.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s707.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,708,84,,0.0875022158622742,0.0447129972241701,1.8694727420806885,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s708.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s708.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,709,85,,0.003217960834503,0.0016443546308255,1.9601929187774656,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s709.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s709.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,710,86,,0.0929300532341004,0.0474865827265271,1.8640449047088623,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s710.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s710.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,711,87,,0.0421784863471985,0.0215529003966068,1.914796471595764,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s711.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s711.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,712,88,,0.122421000957489,0.062556242971126,1.8345539569854736,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s712.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s712.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,1000,713,89,,0.0198353276252747,0.0101357084538906,1.937139630317688,1.9569749579429627,csuite_nonlin_simpson,"-1.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts1000_s713.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts1000_s713.npz
