algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,n_synthetic_samples,n_test_samples
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,73,74,,0.2256069613087099,0.0452686976695957,4.75812292098999,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,74,75,,0.2312254475963193,0.0463960634017485,5.2149553298950195,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,75,76,,0.1890016031849306,0.0379237253319506,4.7947282791137695,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,76,77,,0.0220026540172177,0.0044148969821513,5.005732536315918,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,77,78,,0.1014360951793271,0.0203534496401198,5.085165977478027,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,78,79,,0.1020407246959287,0.0204747703238008,5.085770606994629,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,79,80,,0.1481686068165224,0.0297304649962652,4.835561275482178,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,80,81,,0.1615333127391416,0.0324121323896141,5.145263195037842,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,81,82,,0.0358485745799619,0.00719312150269,5.019578456878662,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,82,83,,0.0330290364635068,0.0066273729201937,5.016758918762207,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,83,84,,0.2544750737559873,0.0510611689971072,5.2382049560546875,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,84,85,,0.190737204493292,0.0382719788186666,5.174467086791992,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,85,86,,0.1019119786632138,0.0204489370551936,5.085641860961914,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,86,87,,0.1918720769298154,0.0384996942974999,5.175601959228516,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,87,88,,0.1875076723682802,0.0376239637373352,4.79622220993042,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,88,89,,0.3439883756053525,0.0690222752294695,5.327718257904053,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,89,90,,0.0249829722034853,0.0050129065566374,4.958746910095215,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,90,91,,0.305086569727667,0.0612165139228911,5.288816452026367,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,91,92,,0.0008073282825868,0.0001619927848526,4.982922554016113,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,92,93,,0.3602790402782041,0.072291044817226,5.344008922576904,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,93,94,,0.4391951990711611,0.0881258032525202,4.544534683227539,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,94,95,,0.3201852274525087,0.0642461038247173,4.663544654846191,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,95,96,,0.3601030873668271,0.0722557393501296,5.343832969665527,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,96,97,,0.2008347941028994,0.0402980897532645,4.782895088195801,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,97,98,,0.251615090428583,0.0504873049645555,4.732114791870117,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,98,99,,0.0783944559681337,0.0157300772352403,4.905335426330566,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,99,100,,0.3818025159251768,0.0766097932557038,5.365532398223877,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,100,101,,0.0185738039600771,0.003726888173865,4.965156078338623,4.9837298822987,2000,2000
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,20,101,102,,0.1979251337635439,0.0397142578827431,4.785804748535156,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,0,1,,0.8737583590137881,0.1753221742850106,4.109971523284912,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,1,2,,0.1785344647777158,0.035823463348573,5.162264347076416,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,2,3,,1.0233211087596494,0.205332378143988,6.00705099105835,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,3,4,,0.4836024808299619,0.0970362544221406,5.467332363128662,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,4,5,,0.2397456598865908,0.0481056689565226,4.743984222412109,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,5,6,,0.3628921938526552,0.0728153817367956,4.620837688446045,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,6,7,,0.2811222506153505,0.0564080030929937,4.70260763168335,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,7,8,,1.513866705952875,0.3037617892032739,3.469863176345825,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,8,9,,0.3357863855945986,0.0673765219072668,4.647943496704102,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,9,10,,0.4190687703502256,0.0840873763721989,5.402798652648926,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,10,11,,0.0738453435313779,0.0148172844988375,5.057575225830078,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,11,12,,0.7082229090320986,0.1421070013339963,4.275506973266602,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,12,13,,0.1504730748546201,0.0301928632587157,5.13420295715332,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,13,14,,0.1090092229259092,0.0218730199068553,5.092739105224609,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,14,15,,1.2620325518238469,0.2532305284655086,3.7216973304748535,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,15,16,,0.1019720601451474,0.0204609925805436,5.085701942443848,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,16,17,,0.3040809201610166,0.0610147273914376,5.287810802459717,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,17,18,,0.5027146769153994,0.1008711725531013,4.481015205383301,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,18,19,,0.3763207959544736,0.0755098700856754,5.360050678253174,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,19,20,,1.0648846196544248,0.2136722183593258,6.048614501953125,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,20,21,,2.8203205632579404,0.5659055827393866,7.804050445556641,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,21,22,,1.082120375574835,0.2171306232744132,6.065850257873535,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,22,23,,1.3889568281757754,0.2786982563218558,3.594773054122925,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,23,24,,0.5427070093738955,0.1088957512126593,4.441022872924805,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,24,25,,0.511131720484503,0.1025600770017551,5.494861602783203,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,25,26,,0.3000645207774717,0.0602088250896675,5.283794403076172,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,26,27,,0.1740508509266298,0.0349238130952535,4.80967903137207,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,27,28,,0.5228896570789736,0.1049193414226124,4.460840225219727,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,28,29,,0.855802016199835,0.1717191814988785,5.839531898498535,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,29,30,,0.2633986902820986,0.052851718793517,4.720331192016602,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,30,31,,0.4117764996898252,0.0826241609025361,5.395506381988525,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,31,32,,4.364145712794073,0.875678621406574,9.347875595092772,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,33,34,,0.0899366902721006,0.0180460603596393,5.073666572570801,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,34,35,,0.8422074747669619,0.1689913969371272,4.141522407531738,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,35,36,,0.217447323857538,0.0436314425125389,4.766282558441162,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,36,37,,0.8034134340870303,0.1612072590331607,4.18031644821167,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,37,38,,4.278384490071527,0.8584703808421819,0.7053453922271729,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,38,39,,0.268554644526251,0.0538862761162293,5.252284526824951,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,39,40,,0.1573424769031923,0.0315712289026827,4.826387405395508,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,40,41,,0.2386121320140439,0.0478782232683899,5.222342014312744,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,41,42,,0.0953397321117002,0.0191301965321855,5.0790696144104,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,42,43,,0.7329445314991396,0.1470674673004299,4.2507853507995605,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,43,44,,0.2174663973438662,0.0436352696634436,4.766263484954834,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,44,45,,0.1917824315440732,0.0384817066882475,5.175512313842773,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,45,46,,0.4525042009937685,0.09079629347509,4.531225681304932,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,46,47,,0.2720680666553896,0.0545912545585036,4.7116618156433105,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,47,48,,0.4327683019054014,0.0868362275095437,5.416498184204102,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,48,49,,0.1760139895069521,0.0353177226021261,4.807715892791748,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,49,50,,0.063598589838751,0.0127612433540271,5.047328472137451,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,50,51,,0.4172983599293154,0.0837321383350817,4.566431522369385,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,51,52,,0.0783515406238954,0.0157214661457046,4.905378341674805,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,52,53,,0.9751859140980166,0.1956739103300319,4.008543968200684,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,53,54,,2.1219520139110166,0.4257758875431437,7.105681896209717,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,54,55,,1.3285197781932432,0.2665713852012532,6.312249660491943,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,55,56,,1.1724447774303035,0.2352544790990005,6.156174659729004,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,56,57,,0.3802166414844912,0.0762915829035902,4.603513240814209,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,57,58,,0.0051551294910829,0.0010343918335929,4.978574752807617,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,58,59,,0.6343512964832705,0.1272844458798561,4.34937858581543,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,59,60,,0.1774440241444033,0.0356046632412105,4.806285858154297,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,61,62,,2.4038570356953066,0.4823409559642003,2.5798728466033936,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,62,63,,0.4066710042369443,0.0815997282841041,5.3904008865356445,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,63,64,,0.8189201784717959,0.1643187327187316,4.164809703826904,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,64,65,,0.929929299412958,0.1865930380207597,4.053800582885742,4.9837298822987,2000,2000
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,65,66,,2.5755913687336367,0.5167999529592621,2.4081385135650635,4.9837298822987,2000,2000
