algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,synthetic_data_path,target_variable,test_dataset_path,train_dataset_path
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,157,28,,0.2881955286096781,7.776092161745264,-0.325257271528244,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s157.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s157.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,158,29,,0.1761540988851338,4.752990145989342,0.139092355966568,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s158.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s158.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,159,30,,0.0348847215604037,0.9412596066260122,-0.0719464644789695,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s159.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s159.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,160,31,,0.2971304436754435,8.017174052723723,-0.3341921865940094,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s160.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s160.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,161,32,,0.4651063760351389,12.54950089792314,-0.5021681189537048,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s161.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s161.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,162,33,,0.060633823795244,1.6360219196510029,-0.0976955667138099,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s162.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s162.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,163,34,,0.0569770266842097,1.5373542148139876,-0.0940387696027755,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s163.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s163.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,164,35,,0.1733474364113062,4.677260775139337,-0.2104091793298721,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s164.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s164.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,165,36,,0.4694250146318227,12.666026410664754,0.4323632717132568,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s165.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s165.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,166,37,,0.1734873274732381,4.681035315970815,0.1364255845546722,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s166.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s166.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,167,38,,0.029489942414686,0.7956976680638854,-0.0665516853332519,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s167.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s167.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,168,39,,0.119114413337782,3.213945269641173,0.0820526704192161,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s168.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s168.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,169,40,,0.2602244695257395,7.02137700586611,-0.2972862124443054,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s169.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s169.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,170,41,,0.4117104033399373,11.108770686920211,0.3746486604213714,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s170.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s170.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,171,42,,0.1239721546340733,3.345016852188304,0.0869104117155075,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s171.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s171.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,172,43,,0.4204637924600393,11.34495464457529,0.3834020495414734,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s172.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s172.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,173,44,,0.3778270105291158,10.194528934035793,0.3407652676105499,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s173.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s173.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,174,45,,0.4103277245927602,11.071463247002582,0.3732659816741943,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s174.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s174.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,175,46,,0.2256312737632543,6.087983348733056,0.1885695308446884,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s175.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s175.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,177,48,,0.134216308074072,3.62142461483745,0.0971545651555061,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s177.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s177.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,178,49,,0.535871036870405,14.458873076958382,-0.572932779788971,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s178.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s178.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,179,50,,0.2854846636224538,7.702947598814677,0.2484229207038879,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s179.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s179.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,180,51,,0.3685388783384115,9.943916538091198,0.3314771354198456,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s180.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s180.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,181,52,,0.2497317274641245,6.738261824675894,-0.2867934703826904,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s181.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s181.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,182,53,,0.1368600348401814,3.6927576541906832,0.0997982919216156,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s182.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s182.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,183,54,,0.1313835600782185,3.544991404395143,0.0943218171596527,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s183.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s183.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,184,55,,0.0703656157087534,1.8986051428656423,-0.1074273586273193,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s184.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s184.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,185,56,,0.2689383248258382,7.256494261933782,0.2318765819072723,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s185.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s185.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,186,57,,0.0298985471557825,0.8067226417677478,-0.0669602900743484,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s186.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s186.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,187,58,,0.134386769907549,3.626024016270124,0.0973250269889831,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s187.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s187.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,188,59,,0.4616139451432973,12.455268122645531,0.4245522022247314,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s188.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s188.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,189,60,,0.300041637795046,8.095723896588302,0.2629798948764801,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s189.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s189.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,190,61,,0.0264041046071797,0.7124355879645577,-0.0106576383113861,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s190.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s190.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,191,62,,0.541057399885729,14.598811531194594,0.5039956569671631,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s191.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s191.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,192,63,,0.4710848411154001,12.710811851199066,-0.5081465840339661,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s192.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s192.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,193,64,,0.380540780203417,10.267751871237206,0.3434790372848511,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s193.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s193.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,194,65,,0.0120610041152685,0.3254300301464423,-0.0491227470338344,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s194.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s194.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,195,66,,0.0217614737879484,0.5871681166145912,-0.0588232167065143,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s195.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s195.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,196,67,,0.062584177179262,1.6886463574251078,-0.0996459200978279,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s196.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s196.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,197,68,,0.2114049275945872,5.704128056230326,-0.248466670513153,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s197.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s197.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,198,69,,0.5403861483167857,14.580699820409208,-0.5774478912353516,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s198.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s198.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,199,70,,0.0282847503591328,0.763179174311411,-0.0087769925594329,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s199.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s199.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,200,71,,0.5295436302591116,14.288146982797176,0.4924818873405456,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s200.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s200.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,201,72,,0.3298756261896342,8.900704613769927,-0.3669373691082001,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s201.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s201.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,203,74,,0.074814998133108,2.0186583857509266,-0.1118767410516738,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s203.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s203.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,204,75,,0.6300667444635183,17.000461792850274,0.5930050015449524,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s204.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s204.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,205,76,,0.6065156976152212,16.365007413382887,0.5694539546966553,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s205.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s205.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,206,77,,0.0533887525629252,1.4405353973836028,-0.090450495481491,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s206.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s206.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,207,78,,0.2704852303098887,7.298232867898682,-0.3075469732284546,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s207.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s207.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,208,79,,0.2780473599601537,7.502274260848846,0.2409856170415878,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s208.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s208.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,209,80,,0.2566291769575327,6.924368816690912,-0.2936909198760986,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s209.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s209.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,210,81,,0.1358313480783254,3.665001626523113,0.0987696051597595,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s210.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s210.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,211,82,,0.4025480230879038,10.861551329963213,-0.4396097660064697,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s211.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s211.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,212,83,,0.348125048501417,9.39311055247285,-0.3851867914199829,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s212.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s212.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,213,84,,0.0898346001673489,2.423917309143787,0.0527728572487831,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s213.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s213.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,214,85,,0.1797539214063435,4.850120562362891,0.1426921784877777,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s214.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s214.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,215,86,,0.0571280201505869,1.5414283207379598,-0.0941897630691528,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s215.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s215.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,216,87,,0.08516091905348,2.2978120386998624,-0.1222226619720459,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s216.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s216.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,217,88,,0.0007436754573136,0.0200658522441241,-0.0363180674612522,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s217.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s217.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,218,89,,0.2083972314763814,5.622974395302548,0.1713354885578155,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s218.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s218.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,219,90,,0.1899556735921651,5.125384254311685,0.1528939306735992,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s219.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s219.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,220,91,,0.269536666052416,7.272638705758037,0.2324749231338501,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s220.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s220.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,221,92,,0.0842112606000155,2.2721883529614137,-0.1212730035185813,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s221.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s221.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,222,93,,0.1985795269180089,5.358073076982347,0.161517783999443,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s222.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s222.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,223,94,,0.0639560683090239,1.725662725834341,0.0268943253904581,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s223.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s223.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,224,95,,0.0334262507427483,0.901907144955228,-0.0036354921758174,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s224.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s224.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,225,96,,0.0983452727627009,2.653552289183772,-0.1354070156812667,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s225.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s225.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,226,97,,0.0571820767987519,1.5428868772954256,0.020120333880186,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s226.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s226.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,227,98,,0.7761939247678965,20.94326557910115,-0.8132556676864624,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s227.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s227.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,228,99,,0.2877175887655466,7.763196388192962,-0.3247793316841125,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s228.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s228.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,229,100,,0.5212698499131948,14.064903829767475,0.4842081069946289,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s229.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s229.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,230,101,,0.2594832857679575,7.001378384662283,-0.2965450286865234,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s230.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s230.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,231,102,,0.2702494034934789,7.291869788403799,0.233187660574913,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s231.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s231.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,232,103,,0.1548751661945134,4.17884195394733,0.1178134232759475,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts50_s232.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts50_s232.npz
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,100,260,1,,0.5304946979116648,14.313808691547436,-0.5675564408302307,-0.0370617429185658,csuite_symprod_simpson,"-2.0,2.0",x1_0,2000,2000,datasets/synthetic/synthetic_vanilla_topological_ts100_s260.npz,x2_0,datasets/global_test_set.npz,datasets/train_ts100_s260.npz
