algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,537,38,,0.0679833500869575,0.2020833333333333,0.51
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,538,39,,0.1305546146953478,0.221,0.532
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,539,40,,0.1068236683406625,0.2105,0.50425
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,540,41,,0.2534953741345708,0.2136666666666666,0.512
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,541,42,,0.1582544765148424,0.2074166666666666,0.5345
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,542,43,,0.0379907031855476,0.2115,0.516
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,543,44,,0.0429882915917049,0.20075,0.5015000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,544,45,,0.2356364528419452,0.2025833333333333,0.50775
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,545,46,,0.0377746302285034,0.2110833333333333,0.51325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,546,47,,0.0517708278075627,0.2088333333333333,0.5275000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,547,48,,0.2083737575744369,0.2059166666666666,0.519
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,548,49,,0.1498589131831692,0.21275,0.5125
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,549,50,,0.1648400067336041,0.2058333333333333,0.5075
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,550,51,,0.1328262521866229,0.2006666666666666,0.5165
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,551,52,,0.1482388703766627,0.2021666666666667,0.5105
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,552,53,,0.0775952481645511,0.2001666666666667,0.501
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,553,54,,0.1539931561455494,0.2133333333333333,0.524
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,554,55,,0.0358316263654502,0.1975,0.5157499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,555,56,,0.0643088959890989,0.2060833333333333,0.49175
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,556,57,,0.1480313885355059,0.1995,0.4992499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,557,58,,0.1435689298411772,0.207,0.5217499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,558,59,,0.0977761962150136,0.2045,0.51275
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,559,60,,0.0528219288963313,0.2029166666666666,0.50675
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,560,61,,0.1520906174608115,0.21475,0.52825
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,561,62,,0.1097592473612888,0.1984166666666666,0.5185
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,562,63,,0.0176115276744514,0.2095833333333333,0.52625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,563,64,,0.1038699274926086,0.2094166666666666,0.4945
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,564,65,,0.1364323967205628,0.206,0.5185
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,565,66,,0.0378553098923834,0.2065,0.4927499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,566,67,,0.1439293072286342,0.2119166666666666,0.50975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,567,68,,0.1527938379245141,0.2099166666666666,0.518
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,568,69,,0.1498617911007391,0.2135833333333333,0.5177499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,569,70,,0.030615280467453,0.2106666666666666,0.5077499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,570,71,,0.1405612397477149,0.2028333333333333,0.5137499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,571,72,,0.0259309963276882,0.2001666666666667,0.5077499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,572,73,,0.1579160127527113,0.20075,0.5145
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,573,74,,0.2227318930938003,0.2061666666666667,0.505
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,574,75,,0.1662526828549068,0.1983333333333333,0.5097499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,575,76,,0.172549637589564,0.2015,0.50825
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,577,78,,0.0352828621550589,0.19625,0.5095
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,578,79,,0.0944368417621541,0.1995,0.51025
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,580,81,,0.0149030227698589,0.2048333333333333,0.50525
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,581,82,,0.1064671201216137,0.21675,0.51425
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,582,83,,0.1286484306266981,0.19775,0.4985
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,583,84,,0.1735677615982951,0.2079166666666666,0.503
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,584,85,,0.2881184201573464,0.2093333333333333,0.5105
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,585,86,,0.0365398708440255,0.2039166666666666,0.5157499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,586,87,,0.1813563446927054,0.2044166666666667,0.49475
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,587,88,,0.0384325470290765,0.2110833333333333,0.5297499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,588,89,,0.1236906858799039,0.2068333333333333,0.5055
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,589,90,,0.1455635737048193,0.21025,0.5097499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,590,91,,0.2709375604589745,0.2018333333333333,0.4982499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,591,92,,0.0792533945088187,0.20075,0.51325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,592,93,,0.071592137233619,0.2081666666666667,0.5289999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,593,94,,0.0699928224689122,0.2026666666666666,0.50675
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,594,95,,0.0874748387830616,0.20925,0.53
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,595,96,,0.0784902089226356,0.19825,0.5125
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,596,97,,0.2467599928787577,0.2075833333333333,0.50025
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,597,98,,0.1338597222371081,0.2023333333333333,0.5125
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,598,99,,0.0966369428300775,0.2053333333333333,0.512
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,599,100,,0.0276837028307455,0.2045833333333333,0.51825
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,600,101,,0.0366005241463442,0.1983333333333333,0.4884999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,601,102,,0.0603241528569134,0.20625,0.5115
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,500,602,103,,0.2203171700822774,0.209,0.5
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,0,1,,0.3819692906579885,0.3620833333333333,0.6545
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,1,2,,0.2430386898931636,0.3676666666666666,0.6759999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,2,3,,0.3176204282129023,0.3611666666666667,0.6595
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,3,4,,0.108730202885928,0.32725,0.6167499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,4,5,,0.3200283436632077,0.363,0.6839999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,5,6,,0.1003733158630088,0.3265833333333334,0.6395
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,6,7,,0.2934841447798787,0.3754166666666667,0.635
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,7,8,,0.1981803709961897,0.3380000000000001,0.6365000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,8,9,,0.1243132647731396,0.3325833333333334,0.619
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,9,10,,0.5042212810279196,0.3523333333333333,0.63725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,10,11,,0.2297710082615678,0.3553333333333333,0.64725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,12,13,,0.1201080146307469,0.3715833333333333,0.69
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,13,14,,0.243263829287192,0.3582499999999999,0.65875
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,14,15,,0.2789807577754561,0.3675833333333334,0.6305000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,15,16,,0.2183434054114318,0.3485,0.63075
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,16,17,,0.1166684872016603,0.3753333333333333,0.6545000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,17,18,,0.0426893793304341,0.351,0.6305000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,18,19,,0.0740432453733931,0.3591666666666667,0.6292500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,19,20,,0.2459154539096477,0.4060000000000001,0.6885
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,20,21,,0.1831928372518225,0.336,0.6152500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,21,22,,0.1353214290503997,0.35625,0.6499999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,22,23,,0.3286867223867784,0.3265833333333334,0.62425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,23,24,,0.1793050929131596,0.3719166666666667,0.64
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,24,25,,0.4907763211219692,0.3705833333333333,0.6445
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,25,26,,0.0580774610213738,0.3094166666666667,0.595
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,26,27,,0.4065772471050519,0.3430833333333334,0.6452500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,27,28,,0.8102602508801708,0.3789166666666666,0.63425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,28,29,,0.251783442111652,0.36425,0.6485000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,29,30,,0.0950819040060942,0.3768333333333333,0.6652499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,30,31,,0.4763623576501164,0.3638333333333334,0.638
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,31,32,,0.4964574262017427,0.3068333333333333,0.5975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,32,33,,0.1184699093887478,0.3633333333333333,0.619
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,33,34,,0.5755302300829135,0.33525,0.63975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,34,35,,0.8962722702512743,0.34725,0.627
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,35,36,,0.8292209612228904,0.3595833333333333,0.6467499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,36,37,,0.1024655187539889,0.378,0.68075
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,37,38,,0.2858008843591509,0.34725,0.63925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,38,39,,0.0528889002572736,0.3721666666666667,0.64825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,39,40,,0.5441598658157114,0.3259166666666667,0.60375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,40,41,,0.465985485844931,0.3544166666666666,0.6679999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,41,42,,0.5748068299007361,0.4375,0.6679999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,42,43,,0.0809490605845182,0.3389166666666667,0.616
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,43,44,,0.2139535338659473,0.37175,0.694
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,44,45,,0.3386852204023891,0.3667500000000001,0.64125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,45,46,,0.0904368407260969,0.3369999999999999,0.62925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,46,47,,0.1138519670916619,0.4200833333333333,0.66525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,47,48,,0.0896456569333649,0.3561666666666667,0.65825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,48,49,,0.1098685689131017,0.3104166666666667,0.59475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,49,50,,0.8749706574742903,0.317,0.61975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,50,51,,0.1924133499293482,0.33075,0.6365000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,51,52,,0.4001309758373996,0.33475,0.6425000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,52,53,,0.0731373577202648,0.3266666666666667,0.614
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,53,54,,0.2615339075405994,0.32125,0.6325000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,54,55,,0.1534260428074797,0.3030833333333334,0.5820000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,55,56,,0.4047408237674391,0.39125,0.67925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,56,57,,0.1709236173324688,0.3538333333333334,0.632
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,57,58,,0.4310654569075882,0.3115,0.597
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,58,59,,0.5884216436606445,0.3888333333333333,0.66325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,59,60,,0.5154949005759935,0.32775,0.61675
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,61,62,,0.3838480786486944,0.3245,0.609
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,62,63,,0.5041877078458932,0.3536666666666666,0.65175
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,63,64,,0.7919546231596958,0.4605000000000001,0.696
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,64,65,,0.2899344057004165,0.32675,0.6575
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,65,66,,0.3475158751545384,0.3126666666666667,0.6194999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,66,67,,0.1960811021674063,0.3755833333333333,0.6535
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,67,68,,0.3421397967324212,0.3209166666666667,0.5985
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,68,69,,0.3016258090570096,0.3288333333333333,0.59675
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,69,70,,0.4565861024586905,0.3584166666666666,0.6765
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,70,71,,0.3312013755039082,0.3831666666666667,0.68625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,71,72,,0.722096134110972,0.3495000000000001,0.6425000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,72,73,,0.0722871741438319,0.3334166666666667,0.628
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,73,74,,0.2524722935690031,0.3410833333333333,0.65025
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,74,75,,0.5039221692710141,0.3707499999999999,0.64025
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,75,76,,0.128469993263418,0.3310833333333333,0.6092500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,76,77,,0.1056891644129264,0.2921666666666667,0.6
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,78,79,,0.3771892711798867,0.3613333333333333,0.6515
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,79,80,,0.2517404786265389,0.3465833333333334,0.6392500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,80,81,,0.514535163626359,0.4050833333333334,0.6585000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,81,82,,0.2766904955544038,0.3593333333333333,0.6372500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,82,83,,0.2892719041569965,0.3772500000000001,0.6619999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,83,84,,0.3330589478225639,0.3576666666666666,0.6547499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,84,85,,0.4553615716993958,0.371,0.662
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,85,86,,0.0873513551909936,0.4323333333333334,0.687
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,86,87,,0.7541173315261689,0.47275,0.6835
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,87,88,,0.1748955606139561,0.3369166666666667,0.62025
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,88,89,,0.1085494055242069,0.30125,0.6132500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,89,90,,0.9279496238929028,0.3627500000000001,0.6267499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,90,91,,0.3702130142889884,0.3316666666666667,0.646
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,91,92,,0.3051616037830839,0.4058333333333334,0.6699999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,92,93,,0.3388558633696017,0.3821666666666667,0.64325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,93,94,,0.4000078543565558,0.3310833333333333,0.619
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,94,95,,0.2042877389095714,0.3784166666666667,0.6595
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,96,97,,0.2041423057421664,0.3669166666666667,0.67625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,97,98,,0.1350600179134059,0.3746666666666667,0.6387499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,98,99,,0.3926570489335599,0.3369166666666667,0.6165
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,99,100,,0.54973381738254,0.40175,0.6535
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,100,101,,0.3534613976705049,0.3456666666666667,0.6492500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,101,102,,0.644870867625062,0.3799166666666667,0.6677500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,102,103,,0.12030873962915,0.3389166666666667,0.6465000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,103,104,,0.12043868939046,0.312,0.61775
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,125,1,,0.1157358894384315,0.2765,0.5707500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,126,2,,0.2198334999832195,0.3080833333333334,0.6095
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,127,3,,0.4014507713186785,0.306,0.60625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,128,4,,0.1792354035385513,0.2645,0.56725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,129,5,,0.1692242221120949,0.30925,0.58325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,130,6,,0.6372559481692985,0.2811666666666667,0.57125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,131,7,,0.0643743914699444,0.27175,0.58075
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,132,8,,0.1575240966484916,0.2459166666666666,0.57375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,133,9,,0.079710055456777,0.2935833333333333,0.5735
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,134,10,,0.1265511289869847,0.2601666666666666,0.56625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,135,11,,0.0626877117282077,0.2805833333333334,0.56825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,136,12,,0.1587216141285286,0.25475,0.54225
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,137,13,,0.0805835532759397,0.2750833333333333,0.5762499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,138,14,,0.2850625704331996,0.30875,0.59475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,139,15,,0.0906642342598758,0.2968333333333333,0.61275
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,140,16,,0.0516120833208517,0.2975,0.6065
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,141,17,,0.4224315592448633,0.2541666666666666,0.54975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,142,18,,0.0793836651200949,0.2810833333333333,0.585
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,143,19,,0.2324878005301226,0.2850833333333334,0.57075
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,144,20,,0.0819521252483063,0.3180833333333334,0.59
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,145,21,,0.2548751233134919,0.3063333333333333,0.60775
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,146,22,,0.2799219322303824,0.2555833333333333,0.56975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,147,23,,0.2096817835010458,0.2795833333333333,0.5845
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,148,24,,0.2167991110589669,0.2835833333333333,0.573
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,149,25,,0.0680189704028472,0.27425,0.579
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,150,26,,0.1006660756015022,0.2401666666666667,0.562
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,151,27,,0.238578203212908,0.2804166666666667,0.578
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,152,28,,0.304786441408357,0.27,0.56575
