algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,301,12,,0.8885045176085854,0.2590972222222222,0.5449999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,303,14,,0.6456859287886646,0.2697499999999999,0.5547500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,304,15,,0.4213182506515263,0.2551805555555555,0.55175
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,305,16,,0.6468987709907955,0.2609722222222223,0.5635
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,306,17,,0.4997846133451128,0.2652777777777777,0.5495
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,308,19,,0.4943076397670325,0.2705694444444445,0.54
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,309,20,,0.6568411449941841,0.2666805555555556,0.5642499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,310,21,,0.6553066712664457,0.2688055555555555,0.5507500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,311,22,,0.8606220310518332,0.2747083333333333,0.5589999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,312,23,,0.5320729312098643,0.2601805555555555,0.5495
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,313,24,,0.7088398454449397,0.2654166666666666,0.54125
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,314,25,,0.7272166987255554,0.27075,0.5595
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,315,26,,0.5931563949406018,0.2703194444444444,0.5605
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,317,28,,0.6341285217106529,0.2803055555555555,0.56475
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,319,30,,0.5670841969234205,0.2580416666666666,0.55925
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,320,31,,0.5188315243330829,0.274388888888889,0.56325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,321,32,,0.5698088809323144,0.2599861111111112,0.548
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,322,33,,0.4217841584503127,0.2603472222222222,0.5455
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,323,34,,0.8207910576992078,0.2792222222222222,0.5575
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,324,35,,0.8435807445285383,0.2693611111111111,0.5515000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,325,36,,0.5787957313676717,0.2716666666666667,0.56375
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,326,37,,0.5050344881247409,0.2520694444444444,0.56375
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,327,38,,0.3665775160237201,0.2574861111111112,0.5387500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,328,39,,0.5833664072890415,0.2580833333333334,0.54175
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,330,41,,0.5326953038350104,0.2645,0.5529999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,331,42,,1.2115488104515972,0.2902916666666666,0.5865
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,332,43,,0.6910833927660269,0.253625,0.5447500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,333,44,,0.4016402996565067,0.2605833333333334,0.56125
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,334,45,,0.7335039677462174,0.2649027777777777,0.5547500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,335,46,,0.6122116638443518,0.2565138888888889,0.5355
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,336,47,,0.5197065278748718,0.2595972222222222,0.56475
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,337,48,,0.5108085474883782,0.2803472222222221,0.55625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,338,49,,0.806259448533875,0.2698750000000001,0.5545
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,339,50,,0.6320249996854763,0.2604027777777777,0.529
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,340,51,,0.6898329605122329,0.2833055555555555,0.55975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,341,52,,0.8583812689402238,0.2615555555555556,0.5569999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,342,53,,0.5581174344973613,0.2623611111111111,0.5545
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,343,54,,0.7235805885493084,0.2622777777777778,0.5627500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,344,55,,0.7564000489616678,0.2636527777777779,0.5495000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,345,56,,0.5892893148330198,0.2534583333333333,0.5387500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,346,57,,0.6279680108488473,0.2536805555555555,0.539
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,347,58,,0.6241361059735814,0.2695694444444445,0.5375000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,348,59,,0.5961527239580714,0.2764305555555555,0.55975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,350,61,,0.7050524653269866,0.2683888888888889,0.538
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,351,62,,0.846248539541909,0.2545972222222221,0.54975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,352,63,,0.5690037812575478,0.2609444444444444,0.5509999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,353,64,,0.4326821268478758,0.2550000000000001,0.5409999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,354,65,,0.6745456304760676,0.2568055555555555,0.544
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,355,66,,0.6963240866721487,0.2660277777777778,0.5607500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,356,67,,0.9199895715483598,0.2681805555555556,0.5455000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,357,68,,0.5191963469051081,0.2583888888888889,0.5407500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,358,69,,0.6017190835472134,0.2606666666666667,0.54325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,359,70,,0.5310872187919995,0.2578194444444445,0.55325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,361,72,,0.6578935058856304,0.2619166666666667,0.5545
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,362,73,,0.5616582007205048,0.2842222222222223,0.5687500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,363,74,,0.4113180075516416,0.261986111111111,0.55325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,364,75,,0.3913358549592548,0.2580694444444444,0.5509999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,365,76,,0.810164065383679,0.2660833333333333,0.5435000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,367,78,,0.6249482631349953,0.2595833333333333,0.53975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,368,79,,0.4815305141514927,0.2625833333333333,0.5355
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,369,80,,0.4113234945440898,0.2653611111111111,0.54575
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,370,81,,0.5810488567723577,0.2736944444444444,0.5445
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,371,82,,0.7745133994730661,0.2709722222222222,0.5635
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,372,83,,0.7436692242910109,0.2678194444444444,0.56625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,373,84,,0.6434229281189751,0.2726527777777778,0.5567500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,375,86,,0.8861644057308614,0.267236111111111,0.5475
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,376,87,,0.7395225156172786,0.2667083333333332,0.5655
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,377,88,,0.9185564020567633,0.2659166666666666,0.5365
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,378,89,,0.5790583577537682,0.26425,0.562
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,379,90,,0.8411991787242598,0.2759166666666666,0.5589999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,380,91,,0.470579655242766,0.2619583333333334,0.54525
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,381,92,,0.4842811690520393,0.2632777777777777,0.5569999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,382,93,,0.4270123064161137,0.2554861111111111,0.5445
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,383,94,,0.95483812974326,0.2568472222222222,0.532
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,384,95,,0.9435339822976194,0.2726249999999999,0.5507500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,385,96,,0.6509552628687524,0.2629027777777779,0.55925
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,386,97,,0.5516611441779835,0.256888888888889,0.5369999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,387,98,,0.6487278669549972,0.2587638888888889,0.5369999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,388,99,,0.479477254609257,0.2646666666666666,0.562
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,390,101,,0.3817901349236228,0.2606527777777778,0.5365
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,391,102,,0.9567279797250589,0.2646527777777778,0.5622499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,392,103,,0.6631982232140479,0.2589444444444445,0.5527500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,393,104,,0.5084128344147621,0.26875,0.5602499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,394,105,,0.6752196720448608,0.2534583333333333,0.535
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,395,106,,0.6151066934654597,0.2786527777777778,0.57875
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,396,107,,1.161218951355709,0.266763888888889,0.566
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,397,108,,0.4431045327913073,0.2681388888888888,0.545
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,398,109,,0.8496674924184404,0.2737083333333333,0.5529999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,399,110,,0.7261691382709318,0.2580277777777777,0.5489999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,100,400,111,,0.4557165340496812,0.2719166666666667,0.56025
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,435,1,,0.4539616154130713,0.2612638888888889,0.53525
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,436,2,,0.7419701956597087,0.2574722222222222,0.5409999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,437,3,,0.5915605029641609,0.2504999999999999,0.5365
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,438,4,,0.3981311574100308,0.2458333333333333,0.5245
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,439,5,,0.4774864978248826,0.2488472222222222,0.5295000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,440,6,,0.3509002807480004,0.2508888888888889,0.5285
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,441,7,,0.3846083170301642,0.2596666666666667,0.536
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,442,8,,0.5390271858545512,0.2545555555555555,0.54975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,443,9,,0.4119156467789092,0.2497638888888888,0.5217499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,444,10,,0.3821193881964388,0.243263888888889,0.51325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,445,11,,0.4725358602394632,0.2481666666666667,0.53975
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,446,12,,0.4889492522088948,0.2624583333333333,0.53825
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,447,13,,0.4983540384398236,0.2532222222222222,0.53575
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,448,14,,0.4595578758838731,0.2541527777777778,0.52525
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,450,16,,0.2421559996298825,0.2484583333333333,0.5145
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,451,17,,0.5146815991688556,0.2490555555555556,0.5169999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,452,18,,0.4253621773702433,0.2540416666666666,0.55
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,453,19,,0.4474055114686704,0.2478194444444444,0.51875
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,454,20,,0.3570069027262315,0.2649305555555555,0.54025
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,455,21,,0.6173536619524943,0.2573472222222223,0.52625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,456,22,,0.4591394969321662,0.2606805555555556,0.53325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,457,23,,0.3468699124711501,0.2495833333333333,0.5265
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,458,24,,0.4506810852001269,0.2561388888888889,0.54375
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,460,26,,0.5515570702359137,0.2597222222222222,0.546
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,461,27,,0.5230949130876277,0.2521527777777777,0.52325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,462,28,,0.3565940223588519,0.2574722222222222,0.5347500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,463,29,,0.342683765293936,0.2471944444444444,0.5255
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,464,30,,0.3425005924752223,0.2480833333333333,0.5169999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,465,31,,0.3893046924773363,0.2516388888888888,0.52275
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,466,32,,0.3350290624058087,0.245125,0.5149999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,467,33,,0.4950891644920092,0.2550833333333333,0.53075
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,468,34,,0.6629929643503335,0.2481249999999999,0.532
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,469,35,,0.3176251854862234,0.2483055555555555,0.51425
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,470,36,,0.2233831943556481,0.2492222222222222,0.5255000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,471,37,,0.3563288594614664,0.2482499999999999,0.52625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,472,38,,0.3172233067279907,0.2493888888888888,0.52275
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,473,39,,0.4801010304644357,0.254125,0.5327500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,474,40,,0.3272564905926424,0.2573611111111111,0.53725
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,475,41,,0.4622987546615789,0.2588333333333333,0.528
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,477,43,,0.4367671173855016,0.2514305555555556,0.5327500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,478,44,,0.3536801011091722,0.24975,0.5177499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,479,45,,0.6161430149717043,0.2522916666666667,0.5395
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,481,47,,0.3189938257303774,0.2470972222222222,0.5285
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,482,48,,0.5146135146576364,0.2588888888888889,0.5297499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,483,49,,0.4500019465978254,0.2566527777777778,0.52525
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,484,50,,0.4289976446862388,0.2534583333333333,0.54325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,485,51,,0.341405149177946,0.2463055555555556,0.5217499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,486,52,,0.4141810555590633,0.2509027777777778,0.50925
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,487,53,,0.5103031228126631,0.2519305555555556,0.54125
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,488,54,,0.4200774943308393,0.2629722222222223,0.5545
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,489,55,,0.2983056274474132,0.2531666666666667,0.5277499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,490,56,,0.2255169628838642,0.24525,0.51075
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,491,57,,0.5497185214633817,0.2570416666666668,0.53375
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,492,58,,0.5963537326923128,0.2601388888888889,0.5295000000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,200,493,59,,0.5123346153330749,0.2525833333333333,0.5217499999999999
