algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,reordered_dataset_path,rex_graph_path,synthetic_data_path,test_dataset_path,train_dataset_path
dag_discovered,topological,"x3_0,x4_0,x5_0,x1_0,x2_0,x8_0,x7_0,x0_0,x6_0","{0: [], 1: [], 2: [0], 3: [1], 4: [1], 5: [0, 1], 6: [2], 7: [3, 4], 8: [4, 0, 1, 2, 6, 5]}",9,14,0,20,128,129,,2.4054208418871585,0.3444583333333333,0.692,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s128.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s128/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s128.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s128.npz
dag_discovered,topological,"x1_0,x8_0,x0_0,x5_0,x6_0,x7_0,x4_0,x2_0,x3_0","{0: [], 1: [], 2: [0], 3: [1], 4: [1], 5: [3], 6: [2, 4], 7: [2, 0, 6, 4, 5, 1], 8: [7, 3, 4]}",9,15,0,20,129,130,,1.742706115580264,0.3409722222222222,0.65675,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s129.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s129/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s129.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s129.npz
dag_discovered,topological,"x2_0,x5_0,x7_0,x1_0,x3_0,x0_0,x6_0,x4_0,x8_0","{0: [], 1: [], 2: [0, 1], 3: [2], 4: [1, 2], 5: [3, 0], 6: [3], 7: [6], 8: [4, 7, 6, 2]}",9,13,0,20,130,131,,2.850974586489301,0.3550555555555557,0.683,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s130.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s130/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s130.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s130.npz
dag_discovered,topological,"x1_0,x3_0,x5_0,x8_0,x6_0,x7_0,x4_0,x2_0,x0_0","{0: [], 1: [0], 2: [1], 3: [1], 4: [2], 5: [1, 2, 3], 6: [1, 2, 4], 7: [0, 6], 8: [0, 7]}",9,14,0,20,131,132,,1.4563306001985574,0.3017777777777778,0.619,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s131.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s131/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s131.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s131.npz
dag_discovered,topological,"x1_0,x3_0,x7_0,x8_0,x5_0,x6_0,x2_0,x0_0,x4_0","{0: [], 1: [], 2: [], 3: [], 4: [2, 3], 5: [2, 3], 6: [4, 3], 7: [0, 1, 5], 8: [6, 5, 3]}",9,12,0,20,132,133,,2.8017334787487624,0.3363333333333334,0.6992499999999999,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s132.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s132/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s132.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s132.npz
dag_discovered,topological,"x1_0,x0_0,x6_0,x2_0,x3_0,x4_0,x8_0,x5_0,x7_0","{0: [], 1: [0], 2: [0], 3: [1, 0], 4: [0, 2], 5: [2], 6: [1, 4, 5], 7: [3, 4, 6], 8: [7]}",9,14,0,20,133,134,,2.1861385098595165,0.3161666666666667,0.652,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s133.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s133/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s133.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s133.npz
dag_discovered,topological,"x1_0,x6_0,x7_0,x8_0,x3_0,x5_0,x4_0,x0_0,x2_0","{0: [], 1: [], 2: [], 3: [], 4: [0, 2], 5: [0, 2], 6: [2, 3], 7: [0, 4, 1], 8: [6, 5, 2]}",9,12,0,20,134,135,,2.550888539153275,0.3291111111111111,0.69225,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s134.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s134/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s134.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s134.npz
dag_discovered,topological,"x1_0,x4_0,x5_0,x3_0,x7_0,x2_0,x8_0,x0_0,x6_0","{0: [], 1: [], 2: [], 3: [1, 2], 4: [2], 5: [0, 3, 1], 6: [5], 7: [0, 5, 6], 8: [7, 5, 1, 2, 6]}",9,15,0,20,135,136,,2.1869459595648704,0.3274861111111111,0.6645000000000001,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s135.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s135/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s135.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s135.npz
dag_discovered,topological,"x3_0,x5_0,x8_0,x7_0,x6_0,x4_0,x1_0,x0_0,x2_0","{0: [], 1: [], 2: [], 3: [1], 4: [2], 5: [4], 6: [0, 5], 7: [6], 8: [7, 5, 4]}",9,9,0,20,136,137,,2.045221324585865,0.3496666666666667,0.6739999999999999,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s136.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s136/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s136.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s136.npz
dag_discovered,topological,"x1_0,x5_0,x0_0,x2_0,x6_0,x4_0,x3_0,x8_0,x7_0","{0: [], 1: [], 2: [0], 3: [2, 0], 4: [2, 1], 5: [2, 3], 6: [2, 5], 7: [5], 8: [6, 1]}",9,12,0,20,137,138,,2.1646935748107885,0.3391944444444446,0.67825,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s137.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s137/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s137.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s137.npz
dag_discovered,topological,"x5_0,x1_0,x7_0,x0_0,x6_0,x3_0,x4_0,x2_0,x8_0","{0: [], 1: [0], 2: [0], 3: [1], 4: [3], 5: [3, 1, 0, 4], 6: [1, 4], 7: [3, 6], 8: [6, 0]}",9,14,0,20,138,139,,1.942551898907356,0.3165555555555556,0.63125,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s138.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s138/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s138.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s138.npz
dag_discovered,topological,"x5_0,x3_0,x7_0,x4_0,x0_0,x6_0,x2_0,x8_0,x1_0","{0: [], 1: [0], 2: [0], 3: [1], 4: [3], 5: [1, 3], 6: [4, 5], 7: [3, 5], 8: [4, 7]}",9,12,0,20,139,140,,2.286324960255187,0.3364166666666668,0.67675,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s139.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s139/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s139.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s139.npz
dag_discovered,topological,"x4_0,x2_0,x6_0,x1_0,x3_0,x0_0,x5_0,x8_0,x7_0","{0: [], 1: [0], 2: [0], 3: [1], 4: [1], 5: [3, 1], 6: [4], 7: [4], 8: [4, 6]}",9,10,0,20,140,141,,1.312602905645228,0.3115138888888889,0.639,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s140.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s140/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s140.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s140.npz
dag_discovered,topological,"x5_0,x8_0,x7_0,x3_0,x1_0,x4_0,x0_0,x2_0,x6_0","{0: [], 1: [], 2: [0, 1], 3: [2], 4: [3], 5: [3], 6: [4, 5], 7: [6, 4, 5, 2], 8: [6, 7, 5, 1]}",9,15,0,20,141,142,,1.3112239201143174,0.3333472222222221,0.66925,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s141.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s141/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s141.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s141.npz
dag_discovered,topological,"x4_0,x5_0,x2_0,x6_0,x7_0,x3_0,x1_0,x0_0,x8_0","{0: [], 1: [], 2: [0], 3: [0], 4: [1], 5: [1, 3, 4], 6: [5], 7: [6, 2], 8: [7, 5, 4]}",9,12,0,20,142,143,,2.280462699785523,0.339263888888889,0.6957500000000001,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s142.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s142/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s142.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s142.npz
dag_discovered,topological,"x0_0,x5_0,x6_0,x7_0,x3_0,x4_0,x8_0,x2_0,x1_0","{0: [], 1: [], 2: [], 3: [1, 2], 4: [3], 5: [4, 2], 6: [4, 1], 7: [5, 2], 8: [0, 7, 4, 2]}",9,13,0,20,143,144,,2.3426205622474714,0.3238472222222222,0.7095,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s143.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s143/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s143.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s143.npz
dag_discovered,topological,"x6_0,x4_0,x5_0,x2_0,x7_0,x3_0,x8_0,x1_0,x0_0","{0: [], 1: [0], 2: [0], 3: [1], 4: [1, 2, 0], 5: [4], 6: [0, 4], 7: [5], 8: [7, 4]}",9,12,0,20,144,145,,2.126468014596188,0.3550555555555556,0.73275,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts20_s144.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts20_s144/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts20_s144.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s144.npz
dag_discovered,topological,"x1_0,x5_0,x6_0,x3_0,x4_0,x7_0,x2_0,x8_0,x0_0","{0: [], 1: [], 2: [0], 3: [1, 2], 4: [2], 5: [1, 2], 6: [4], 7: [3, 1, 5], 8: [0, 6, 2]}",9,13,0,100,290,1,,2.1106942503241477,0.2855555555555555,0.6335,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts100_s290.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts100_s290/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts100_s290.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts100_s290.npz
dag_discovered,topological,"x5_0,x6_0,x3_0,x1_0,x7_0,x0_0,x2_0,x4_0,x8_0","{0: [], 1: [], 2: [0], 3: [2], 4: [2, 0], 5: [3], 6: [5, 2], 7: [6, 1], 8: [2, 7, 4]}",9,12,0,100,291,2,,1.0353011936633174,0.2690972222222222,0.55775,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts100_s291.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts100_s291/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts100_s291.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts100_s291.npz
dag_discovered,topological,"x0_0,x5_0,x3_0,x7_0,x1_0,x8_0,x6_0,x4_0,x2_0","{0: [], 1: [], 2: [1], 3: [1], 4: [0, 2], 5: [1, 3], 6: [5], 7: [6], 8: [0, 7]}",9,10,0,100,292,3,,2.30217262614451,0.2952222222222221,0.63025,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts100_s292.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts100_s292/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts100_s292.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts100_s292.npz
dag_discovered,topological,"x6_0,x4_0,x1_0,x2_0,x3_0,x0_0,x5_0,x7_0,x8_0","{0: [], 1: [0], 2: [1], 3: [1], 4: [2, 1], 5: [2, 3, 4], 6: [4], 7: [6], 8: [6, 0]}",9,12,0,100,293,4,,1.224760440011176,0.278125,0.569,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts100_s293.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts100_s293/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts100_s293.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts100_s293.npz
dag_discovered,topological,"x5_0,x6_0,x3_0,x7_0,x4_0,x1_0,x0_0,x2_0,x8_0","{0: [], 1: [], 2: [0], 3: [0], 4: [1], 5: [2], 6: [5, 2], 7: [6, 5, 4], 8: [7, 0, 1, 3]}",9,13,0,100,294,5,,1.6020569880431978,0.2800972222222222,0.56025,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts100_s294.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts100_s294/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts100_s294.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts100_s294.npz
dag_discovered,topological,"x5_0,x6_0,x3_0,x7_0,x4_0,x8_0,x1_0,x0_0,x2_0","{0: [], 1: [], 2: [0], 3: [0], 4: [1], 5: [1], 6: [2], 7: [6], 8: [7, 4, 5]}",9,9,0,100,295,6,,1.562291258109172,0.2846111111111111,0.5882499999999999,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts100_s295.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts100_s295/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts100_s295.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts100_s295.npz
dag_discovered,topological,"x5_0,x6_0,x3_0,x4_0,x1_0,x2_0,x0_0,x8_0,x7_0","{0: [], 1: [], 2: [0], 3: [1], 4: [2], 5: [3], 6: [4], 7: [6, 0, 1], 8: [0, 7]}",9,10,0,100,296,7,,2.0697764942509416,0.2907083333333334,0.6194999999999999,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts100_s296.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts100_s296/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts100_s296.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts100_s296.npz
dag_discovered,topological,"x3_0,x6_0,x1_0,x5_0,x4_0,x0_0,x7_0,x2_0,x8_0","{0: [], 1: [], 2: [0], 3: [0], 4: [1], 5: [2, 0], 6: [3], 7: [5, 2, 4], 8: [7, 4, 1, 6]}",9,13,0,100,297,8,,1.391119577403805,0.284486111111111,0.58275,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/reordered/reordered_dag_discovered_topological_ts100_s297.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/rex_graphs/anm_allnpz_ts20_100_500/comparison/csuite_large_backdoor/ts100_s297/rex_union.json,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_dag_rex_topological_ts100_s297.npz,datasets/global_test_set.npz,<leonardo_home>/tabpfn-causal-synthetic/causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts100_s297.npz
