dataset,train_size,tabpfn_method,metric,n_pairs,tabularargn_median_loss,tabpfn_median_loss,median_loss_diff_tabularargn_minus_tabpfn,hodges_lehmann_diff_tabularargn_minus_tabpfn,wilcoxon_pratt_p_tabularargn_greater,tabpfn_better_fraction,tabularargn_better_fraction,tie_fraction,wilcoxon_pratt_p_holm_by_tabpfn_method
custom_scm,500,TabPFN vanilla original,NNAA |x-0.5|,100,0.47237499999999993,0.0072499999999999,0.464375,0.46399999999999997,1.946961465675205e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm,500,TabPFN vanilla topological,NNAA |x-0.5|,100,0.47237499999999993,0.0068749999999999,0.4655,0.46462500000000007,1.9449853661070128e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,20,TabPFN DAG-aware,NNAA |x-0.5|,100,0.4902499999999999,0.0529999999999999,0.4371250000000001,0.4361250000000001,1.9477304626949193e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,20,TabPFN vanilla original,NNAA |x-0.5|,100,0.4902499999999999,0.062,0.42774999999999996,0.4265,1.9476205883528185e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,20,TabPFN vanilla topological,NNAA |x-0.5|,100,0.4902499999999999,0.0482499999999999,0.443,0.43987499999999996,1.947840342912769e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,50,TabPFN DAG-aware,NNAA |x-0.5|,100,0.4805,0.02112499999999995,0.45875,0.4590000000000001,1.946961465675205e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,50,TabPFN vanilla original,NNAA |x-0.5|,100,0.4805,0.026124999999999947,0.4545,0.453875,1.94729100057835e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,50,TabPFN vanilla topological,NNAA |x-0.5|,100,0.4805,0.0217499999999999,0.45825000000000005,0.45799999999999996,1.9468516324553056e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,100,TabPFN DAG-aware,NNAA |x-0.5|,100,0.4751249999999999,0.01337499999999995,0.46187500000000004,0.46125000000000005,1.946741805108823e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,100,TabPFN vanilla original,NNAA |x-0.5|,100,0.4751249999999999,0.0158749999999999,0.4598750000000001,0.4588750000000001,1.94707130476883e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,100,TabPFN vanilla topological,NNAA |x-0.5|,100,0.4751249999999999,0.0142499999999999,0.46087500000000003,0.4605,1.9463025544510582e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,200,TabPFN DAG-aware,NNAA |x-0.5|,100,0.47275,0.0116249999999999,0.461125,0.461125,1.9468516324553056e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,200,TabPFN vanilla original,NNAA |x-0.5|,100,0.47275,0.01424999999999995,0.45787500000000003,0.45925000000000005,1.946961465675205e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,200,TabPFN vanilla topological,NNAA |x-0.5|,100,0.47275,0.01075,0.4620000000000001,0.4606250000000001,1.9475107198862834e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,500,TabPFN DAG-aware,NNAA |x-0.5|,100,0.47175,0.0069999999999999,0.46475,0.4635,1.9463025544510582e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,500,TabPFN vanilla original,NNAA |x-0.5|,100,0.47175,0.0084999999999999,0.46375,0.462375,1.946741805108823e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,500,TabPFN vanilla topological,NNAA |x-0.5|,100,0.47175,0.00862499999999995,0.46262499999999995,0.4618750000000001,1.9474008572948366e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_large_backdoor,20,TabPFN DAG-aware,kMTVD,100,0.868875,0.3309375,0.5339583333333334,0.5357152777777778,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_large_backdoor,20,TabPFN vanilla original,kMTVD,100,0.868875,0.3324513888888889,0.5301319444444444,0.5332083333333333,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_large_backdoor,20,TabPFN vanilla topological,kMTVD,100,0.868875,0.3306805555555556,0.5352638888888891,0.5350937499999999,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_large_backdoor,50,TabPFN DAG-aware,kMTVD,100,0.5671805555555556,0.28112499999999996,0.2875347222222222,0.28559375,1.9481700188239655e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_large_backdoor,50,TabPFN vanilla original,kMTVD,100,0.5671805555555556,0.2864097222222222,0.28281250000000013,0.2816770833333334,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_large_backdoor,50,TabPFN vanilla topological,kMTVD,100,0.5671805555555556,0.28231249999999997,0.2863611111111112,0.285201388888889,1.9481700188239655e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_large_backdoor,100,TabPFN DAG-aware,kMTVD,100,0.43265972222222215,0.2628125,0.16929166666666673,0.16946875000000006,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_large_backdoor,100,TabPFN vanilla original,kMTVD,100,0.43265972222222215,0.2651458333333333,0.1672430555555556,0.16749305555555555,1.9481700188239655e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_large_backdoor,100,TabPFN vanilla topological,kMTVD,100,0.43265972222222215,0.2642847222222222,0.16930555555555563,0.16911805555555556,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_large_backdoor,200,TabPFN DAG-aware,kMTVD,100,0.3674166666666666,0.2519652777777778,0.11402083333333335,0.1140972222222222,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_large_backdoor,200,TabPFN vanilla original,kMTVD,100,0.3674166666666666,0.25278472222222215,0.11314583333333321,0.11353472222222236,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_large_backdoor,200,TabPFN vanilla topological,kMTVD,100,0.3674166666666666,0.2529791666666667,0.113263888888889,0.1135625000000001,1.948060120977004e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_large_backdoor,500,TabPFN DAG-aware,kMTVD,100,0.3406666666666667,0.24640277777777775,0.0939930555555556,0.09370833333333334,1.9481700188239655e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_large_backdoor,500,TabPFN vanilla original,kMTVD,100,0.3406666666666667,0.24393055555555548,0.09714583333333329,0.09673611111111113,1.9481700188239655e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_large_backdoor,500,TabPFN vanilla topological,kMTVD,100,0.3406666666666667,0.2470972222222222,0.0941180555555555,0.09385416666666672,1.9481700188239655e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_mixed_confounding,20,TabPFN DAG-aware,kMTVD,100,0.8709880952380951,0.22113636363636363,0.6468961038961039,0.6448844696969698,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_mixed_confounding,20,TabPFN vanilla original,kMTVD,100,0.8709880952380951,0.22734469696969695,0.6424334415584416,0.6409264069264069,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_mixed_confounding,20,TabPFN vanilla topological,kMTVD,100,0.8709880952380951,0.2242575757575757,0.6436423160173159,0.641766233766234,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_mixed_confounding,50,TabPFN DAG-aware,kMTVD,100,0.5703333333333335,0.18254924242424245,0.38745725108225104,0.38557819264069265,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_mixed_confounding,50,TabPFN vanilla original,kMTVD,100,0.5703333333333335,0.1856401515151515,0.3811093073593074,0.3813555194805195,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_mixed_confounding,50,TabPFN vanilla topological,kMTVD,100,0.5703333333333335,0.18419318181818176,0.38594209956709963,0.3835638528138529,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_mixed_confounding,100,TabPFN DAG-aware,kMTVD,100,0.41882142857142857,0.16497348484848484,0.2533024891774892,0.25360416666666663,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_mixed_confounding,100,TabPFN vanilla original,kMTVD,100,0.41882142857142857,0.16732575757575754,0.2482505411255411,0.24972483766233758,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_mixed_confounding,100,TabPFN vanilla topological,kMTVD,100,0.41882142857142857,0.1636666666666666,0.25239556277056285,0.25299188311688314,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_mixed_confounding,200,TabPFN DAG-aware,kMTVD,100,0.3312619047619048,0.1507272727272727,0.1809345238095238,0.18051244588744597,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_mixed_confounding,200,TabPFN vanilla original,kMTVD,100,0.3312619047619048,0.15620075757575752,0.17655194805194807,0.17612608225108228,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_mixed_confounding,200,TabPFN vanilla topological,kMTVD,100,0.3312619047619048,0.15314772727272724,0.17851406926406924,0.17858225108225106,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_mixed_confounding,500,TabPFN DAG-aware,kMTVD,100,0.2976547619047619,0.14354166666666665,0.15332954545454547,0.15352353896103899,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_mixed_confounding,500,TabPFN vanilla original,kMTVD,100,0.2976547619047619,0.14483712121212117,0.15266017316017322,0.15256926406926408,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_mixed_confounding,500,TabPFN vanilla topological,kMTVD,100,0.2976547619047619,0.14305303030303024,0.15426515151515152,0.15417099567099574,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_symprod_simpson,20,TabPFN DAG-aware,kMTVD,100,0.8535000000000001,0.32579166666666665,0.523625,0.5226875000000001,1.9481700188239655e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_symprod_simpson,20,TabPFN vanilla original,kMTVD,100,0.8535000000000001,0.3470833333333334,0.5076250000000001,0.5075833333333335,1.9481700188239655e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_symprod_simpson,20,TabPFN vanilla topological,kMTVD,100,0.8535000000000001,0.32333333333333336,0.5276666666666667,0.5265416666666666,1.9481700188239655e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_symprod_simpson,50,TabPFN DAG-aware,kMTVD,100,0.641,0.26229166666666665,0.3792916666666667,0.37879166666666675,1.9481700188239655e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_symprod_simpson,50,TabPFN vanilla original,kMTVD,100,0.641,0.2694583333333333,0.37175000000000014,0.3715833333333334,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_symprod_simpson,50,TabPFN vanilla topological,kMTVD,100,0.641,0.26025000000000004,0.3831250000000001,0.38120833333333337,1.948060120977004e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_symprod_simpson,100,TabPFN DAG-aware,kMTVD,100,0.5600416666666667,0.23616666666666664,0.324,0.3229166666666667,1.947950229006717e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_symprod_simpson,100,TabPFN vanilla original,kMTVD,100,0.5600416666666667,0.23958333333333334,0.31804166666666667,0.3184166666666667,1.948060120977004e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_symprod_simpson,100,TabPFN vanilla topological,kMTVD,100,0.5600416666666667,0.23399999999999996,0.32495833333333335,0.32395833333333346,1.948060120977004e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_symprod_simpson,200,TabPFN DAG-aware,kMTVD,100,0.519375,0.2185,0.3002500000000001,0.3005833333333334,1.947840342912769e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_symprod_simpson,200,TabPFN vanilla original,kMTVD,100,0.519375,0.21899999999999994,0.29829166666666684,0.2979166666666667,1.9475107198862834e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_symprod_simpson,200,TabPFN vanilla topological,kMTVD,100,0.519375,0.2179166666666666,0.30025000000000013,0.3010833333333334,1.9477304626949193e-18,1.0,0.0,0.0,1.4587390245802595e-16
csuite_symprod_simpson,500,TabPFN DAG-aware,kMTVD,100,0.5038333333333334,0.20525,0.29825,0.2985000000000001,1.9475107198862834e-18,1.0,0.0,0.0,1.4583275902991996e-16
csuite_symprod_simpson,500,TabPFN vanilla original,kMTVD,100,0.5038333333333334,0.2075833333333333,0.29637500000000017,0.2962500000000001,1.9477304626949193e-18,1.0,0.0,0.0,1.4600563538316172e-16
csuite_symprod_simpson,500,TabPFN vanilla topological,kMTVD,100,0.5038333333333334,0.20654166666666665,0.29833333333333345,0.29825000000000007,1.947950229006717e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm,20,TabPFN DAG-aware,kMTVD,100,0.8615833333333334,0.2602083333333334,0.5979583333333334,0.5967916666666668,1.9481700188239655e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm,20,TabPFN vanilla original,kMTVD,100,0.8615833333333334,0.27737500000000004,0.5795833333333333,0.5774583333333334,1.9481700188239655e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm,20,TabPFN vanilla topological,kMTVD,100,0.8615833333333334,0.263375,0.5939583333333335,0.5924166666666667,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm,50,TabPFN DAG-aware,kMTVD,100,0.6312500000000001,0.2348333333333333,0.3957500000000001,0.3954166666666668,1.948060120977004e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm,50,TabPFN vanilla original,kMTVD,100,0.6312500000000001,0.24404166666666666,0.38979166666666665,0.3869583333333334,1.948060120977004e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm,50,TabPFN vanilla topological,kMTVD,100,0.6312500000000001,0.238375,0.39612500000000006,0.39291666666666675,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm,100,TabPFN DAG-aware,kMTVD,100,0.5219166666666667,0.2218333333333333,0.29966666666666675,0.29937500000000006,1.9477304626949193e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm,100,TabPFN vanilla original,kMTVD,100,0.5219166666666667,0.22549999999999995,0.29450000000000004,0.29566666666666674,1.948060120977004e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm,100,TabPFN vanilla topological,kMTVD,100,0.5219166666666667,0.22504166666666664,0.2964166666666668,0.2977291666666667,1.947950229006717e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm,200,TabPFN DAG-aware,kMTVD,100,0.47175,0.21779166666666666,0.25350000000000006,0.2540833333333333,1.9476205883528185e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm,200,TabPFN vanilla original,kMTVD,100,0.47175,0.22087499999999993,0.24987499999999996,0.2509166666666667,1.947950229006717e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm,200,TabPFN vanilla topological,kMTVD,100,0.47175,0.21804166666666663,0.25312500000000004,0.2537083333333334,1.9477304626949193e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm,500,TabPFN DAG-aware,kMTVD,100,0.449,0.21270833333333333,0.2375,0.23737500000000006,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm,500,TabPFN vanilla original,kMTVD,100,0.449,0.21433333333333326,0.23362499999999997,0.234,1.947840342912769e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm,500,TabPFN vanilla topological,kMTVD,100,0.449,0.2140833333333333,0.23512500000000003,0.2355,1.947840342912769e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,20,TabPFN DAG-aware,kMTVD,100,0.85875,0.2665,0.5904583333333334,0.5883333333333334,1.9482799225479546e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,20,TabPFN vanilla original,kMTVD,100,0.85875,0.28008333333333335,0.5688333333333334,0.5687916666666668,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,20,TabPFN vanilla topological,kMTVD,100,0.85875,0.2687083333333333,0.5846250000000001,0.5830416666666669,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,50,TabPFN DAG-aware,kMTVD,100,0.6209583333333334,0.2398333333333333,0.38079166666666675,0.3812916666666667,1.9481700188239655e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,50,TabPFN vanilla original,kMTVD,100,0.6209583333333334,0.24729166666666663,0.37479166666666675,0.3734166666666668,1.9481700188239655e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,50,TabPFN vanilla topological,kMTVD,100,0.6209583333333334,0.24125,0.38008333333333344,0.37941666666666674,1.9482799225479546e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,100,TabPFN DAG-aware,kMTVD,100,0.510375,0.22708333333333336,0.2835833333333334,0.28412500000000007,1.9481700188239655e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,100,TabPFN vanilla original,kMTVD,100,0.510375,0.23104166666666665,0.279125,0.2809166666666668,1.948060120977004e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,100,TabPFN vanilla topological,kMTVD,100,0.510375,0.2288333333333333,0.28275000000000006,0.2830000000000001,1.948060120977004e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,200,TabPFN DAG-aware,kMTVD,100,0.46262500000000006,0.22262500000000002,0.24091666666666672,0.24033333333333334,1.9481700188239655e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,200,TabPFN vanilla original,kMTVD,100,0.46262500000000006,0.22504166666666664,0.2370833333333334,0.23675000000000002,1.9482799225479546e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,200,TabPFN vanilla topological,kMTVD,100,0.46262500000000006,0.22312499999999996,0.24075000000000002,0.23945833333333338,1.947840342912769e-18,1.0,0.0,0.0,1.4587390245802595e-16
custom_scm_noise1e-2,500,TabPFN DAG-aware,kMTVD,100,0.4402083333333333,0.2179166666666666,0.2229166666666667,0.22254166666666675,1.947840342912769e-18,1.0,0.0,0.0,1.4583275902991996e-16
custom_scm_noise1e-2,500,TabPFN vanilla original,kMTVD,100,0.4402083333333333,0.21979166666666666,0.22033333333333335,0.21995833333333337,1.947950229006717e-18,1.0,0.0,0.0,1.4600563538316172e-16
custom_scm_noise1e-2,500,TabPFN vanilla topological,kMTVD,100,0.4402083333333333,0.2188333333333333,0.2212083333333333,0.2211666666666668,1.9481700188239655e-18,1.0,0.0,0.0,1.4587390245802595e-16
