algorithm,column_order,train_size,seed,corr_X0_X3,corr_X0_X2,synthetic_npz,graph_structure
dag,topological,50,134,0.007738524116575718,0.007278085686266422,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s134.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,135,-0.025464624166488647,-0.025448335334658623,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s135.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,136,-0.0010287712793797255,-0.0008402102976106107,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s136.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,137,-0.020922547206282616,-0.021097073331475258,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s137.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,138,0.03224095329642296,0.03186033293604851,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s138.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,139,0.012338818982243538,0.01224430650472641,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s139.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,140,0.004723905120044947,0.004812727682292461,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s140.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,141,0.006503977347165346,0.0065091196447610855,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s141.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,142,-0.017323840409517288,-0.018827645108103752,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s142.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,143,0.03212928771972656,0.03204679861664772,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s143.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,144,-0.025492023676633835,-0.026602767407894135,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s144.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,145,0.024494610726833344,0.03093460388481617,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s145.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,146,-0.034710802137851715,-0.03470536693930626,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s146.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,147,-0.01048271730542183,-0.01020924560725689,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s147.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,148,0.002546696225181222,-0.000756891502533108,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s148.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,149,-0.012689937837421894,-0.010806698352098465,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s149.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,150,0.018428344279527664,0.019497575238347054,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s150.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,151,-0.044635266065597534,-0.04503258317708969,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s151.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,152,0.004571216180920601,0.005005397833883762,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s152.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,153,0.03734048455953598,0.037389568984508514,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s153.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,154,-0.02874934859573841,-0.02844957821071148,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s154.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,155,0.030623430386185646,0.033150721341371536,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s155.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,156,0.04026466980576515,0.04063345864415169,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s156.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,157,0.00019877492741215974,9.088429214898497e-05,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s157.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,158,0.030572088435292244,0.030873969197273254,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s158.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,159,-0.037148237228393555,-0.036721255630254745,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s159.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,160,-0.014987369067966938,-0.015070749446749687,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s160.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,161,0.002978932810947299,0.0024349302984774113,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s161.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,162,0.056961335241794586,0.05743758752942085,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s162.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,163,0.02570953778922558,0.02591191790997982,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s163.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,164,-0.03877692297101021,-0.04431944712996483,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s164.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,165,-0.012503149919211864,-0.012980811297893524,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s165.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,166,0.024441709741950035,0.026035593822598457,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s166.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,167,-0.011111283674836159,-0.010645401664078236,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s167.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,168,0.02563903108239174,0.026630451902747154,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s168.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,169,0.011588496156036854,0.012678839266300201,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s169.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,170,0.012309401296079159,0.012091612443327904,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s170.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,171,-0.004163652192801237,-0.0038730076048523188,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s171.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,172,-0.0182687658816576,-0.01817256212234497,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s172.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,173,0.03349560499191284,0.03360017016530037,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s173.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,174,0.010552110150456429,0.00616521667689085,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s174.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,175,-0.05002644285559654,-0.04975425824522972,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s175.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,176,-0.005589709617197514,-0.005521499086171389,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s176.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,177,-0.01188331563025713,-0.01197271142154932,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s177.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,178,0.0175687987357378,0.019485505297780037,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s178.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,179,0.005536792334169149,0.005925978999584913,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s179.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,180,0.01804974116384983,0.018870117142796516,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s180.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,181,0.003043650882318616,0.0024643309880048037,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s181.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,182,0.008370956405997276,0.008166966959834099,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s182.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,183,-0.02226446382701397,-0.022189954295754433,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s183.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,184,-0.022987326607108116,-0.023415062576532364,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s184.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,185,-0.010245295241475105,-0.009187566116452217,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s185.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,186,0.014896051026880741,0.015836022794246674,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s186.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,187,-0.037998221814632416,-0.0338660329580307,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s187.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,188,-0.00039606867358088493,6.696492346236482e-05,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s188.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,189,0.026298316195607185,0.026707017794251442,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s189.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,190,-0.003340520430356264,-0.0029322230257093906,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s190.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,191,-0.009443139657378197,-0.012292830273509026,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s191.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,192,0.017091140151023865,0.016714444383978844,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s192.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,193,0.04341036453843117,0.04351181536912918,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s193.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,194,0.013165880925953388,0.013197450898587704,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s194.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,195,0.0210481695830822,0.02100910060107708,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s195.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,196,-0.024120435118675232,-0.023839130997657776,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s196.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,197,-0.010068710893392563,-0.008953243494033813,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s197.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,198,-0.027420805767178535,-0.026078838855028152,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s198.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,199,0.04125041514635086,0.041321735829114914,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s199.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,200,-0.02767646685242653,-0.027679773047566414,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s200.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,202,0.01860753446817398,0.018676092848181725,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s202.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,203,-0.004980006720870733,-0.005028767976909876,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s203.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,204,0.02390429750084877,0.023490652441978455,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s204.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,205,-0.01648412086069584,-0.01660841889679432,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s205.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,206,-0.006665417924523354,-0.005579865537583828,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s206.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,207,-0.017611773684620857,-0.023369602859020233,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s207.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,208,-0.005831428337842226,-0.005884671583771706,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s208.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,209,-0.04171458259224892,-0.041041407734155655,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s209.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,210,0.007951982319355011,0.008231602609157562,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s210.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,211,0.013151784427464008,0.013359309174120426,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s211.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,212,-0.030214333906769753,-0.03231639042496681,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s212.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,213,-0.026769666001200676,-0.026794180274009705,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s213.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,214,0.04211900755763054,0.04191058501601219,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s214.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,215,0.010460395365953445,0.021662501618266106,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s215.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,216,-0.009311366826295853,-0.011390079744160175,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s216.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,217,-0.0025149183347821236,-0.00898988451808691,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s217.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,218,0.02185153216123581,0.021885380148887634,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s218.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,219,0.012616105377674103,0.013296497985720634,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s219.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,50,220,-0.027827471494674683,-0.027821127325296402,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_dag_topological_ts50_s220.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
cpdag_minimal,original,50,120,-0.02841101959347725,-0.026440106332302094,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s120.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,121,-0.022671764716506004,-0.02466288022696972,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s121.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,122,0.031042970716953278,0.021431416273117065,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s122.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,123,-0.008137648925185204,-0.01048541534692049,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s123.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,124,0.0361764132976532,0.031164776533842087,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s124.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,125,-0.00962818879634142,-0.012024288065731525,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s125.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,126,0.1043594479560852,0.10519155114889145,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s126.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,127,0.11401379108428955,0.11424140632152557,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s127.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,128,0.019734414294362068,0.020417142659425735,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s128.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,129,0.04804356396198273,0.04772047698497772,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s129.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,130,0.011609221808612347,0.01152219157665968,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s130.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,131,0.011490486562252045,0.00813300721347332,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s131.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,132,0.19922123849391937,0.1999550610780716,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s132.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,50,133,0.027881622314453125,0.029161185026168823,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_cpdag_minimal_original_ts50_s133.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
