scope,dataset,train_size,metric,baseline,comparator,n_pairs,median_baseline,median_comparator,hl_baseline_minus_comparator,p_raw,p_holm,significant,direction
regular_7_dag_aware,csuite_nonlin_simpson,100,nnaa,vanilla_original,dag_topological,100,0.5563750000000001,0.5427500000000001,0.014499999999999957,5.071509365773362e-14,1.3693075287588078e-12,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,200,correlation_matrix_difference,random_order,dag_topological,100,0.09943245239806325,0.0748864290713042,0.024432599275651952,0.0007072581236009138,0.008381355860801914,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,200,k_marginal_tvd,random_order,dag_topological,100,0.22229166666666667,0.21370833333333328,0.010083333333333347,6.455888993276463e-15,2.1950022577139974e-13,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,200,nnaa,random_order,dag_topological,100,0.544,0.52675,0.015375000000000028,2.5699256787533005e-16,7.966769604135232e-15,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.09725958016162965,0.0748864290713042,0.015258388947123024,0.027285808816424915,0.1910006617149744,False,not_significant
regular_7_dag_aware,csuite_nonlin_simpson,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.21987499999999993,0.21370833333333328,0.0072499999999999995,4.9269205135993005e-12,1.5273453592157832e-10,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,200,nnaa,vanilla_original,dag_topological,100,0.539625,0.52675,0.011250000000000038,6.175658280692367e-13,1.4204014045592443e-11,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,500,correlation_matrix_difference,random_order,dag_topological,100,0.062419412750779,0.0591860078833837,0.012618284870132775,0.08129332564998845,0.4877599538999307,False,not_significant
regular_7_dag_aware,csuite_nonlin_simpson,500,k_marginal_tvd,random_order,dag_topological,100,0.2073333333333333,0.20199999999999996,0.006041666666666702,1.3837896901654272e-10,3.874611132463196e-09,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,500,nnaa,random_order,dag_topological,100,0.52425,0.514375,0.009749999999999981,3.8587490026495256e-10,7.717498005299052e-09,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.0666720186125449,0.0591860078833837,0.0090973692991787,0.10535026094391692,0.4804130607113493,False,not_significant
regular_7_dag_aware,csuite_nonlin_simpson,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.20587499999999997,0.20199999999999996,0.0030000000000000027,0.00014305772546022063,0.00228892360736353,True,comparator_wins
regular_7_dag_aware,csuite_nonlin_simpson,500,nnaa,vanilla_original,dag_topological,100,0.5195,0.514375,0.0059374999999999845,4.92505245842952e-05,0.0005417557704272472,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,20,correlation_matrix_difference,random_order,dag_topological,100,0.3145209084349193,0.33378319794817646,-0.033212668472074075,0.013955675735869692,0.12560108162282724,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,20,k_marginal_tvd,random_order,dag_topological,100,0.34091666666666665,0.32579166666666665,0.012250000000000011,6.054065876502175e-10,1.5135164691255438e-08,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,20,nnaa,random_order,dag_topological,100,0.629375,0.616,0.011750000000000038,2.667191199421575e-07,3.467348559248047e-06,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,20,correlation_matrix_difference,vanilla_original,dag_topological,100,0.33408329918814517,0.33378319794817646,-0.03891604170647216,0.0019944733546155913,0.021939206900771505,True,comparator_loses
regular_7_dag_aware,csuite_symprod_simpson,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.3470833333333334,0.32579166666666665,0.017333333333333353,1.830039780176053e-12,5.856127296563369e-11,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,20,nnaa,vanilla_original,dag_topological,100,0.634625,0.616,0.014125000000000054,1.9323900294309085e-09,3.671541055918726e-08,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,50,correlation_matrix_difference,random_order,dag_topological,100,0.20158986025769934,0.22841991438408954,-0.016852142154216713,0.12180389428011705,0.5647547065813103,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,50,k_marginal_tvd,random_order,dag_topological,100,0.2724166666666667,0.26229166666666665,0.011000000000000024,4.0093594608303164e-12,1.242901432857398e-10,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,50,nnaa,random_order,dag_topological,100,0.57,0.558125,0.011374999999999996,3.235397713509331e-09,5.500176112965863e-08,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.21010094648044594,0.22841991438408954,-0.020062651811727204,0.04726549096365713,0.2835929457819428,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.2694583333333333,0.26229166666666665,0.0067499999999999505,6.234721764804698e-08,1.4339860059050804e-06,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,50,nnaa,vanilla_original,dag_topological,100,0.566375,0.558125,0.007250000000000034,4.410689672919575e-05,0.000529282760750349,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,100,correlation_matrix_difference,random_order,dag_topological,100,0.1658463754935319,0.19594611500465187,-0.02155492382421434,0.017835972921502692,0.14268778337202154,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,100,k_marginal_tvd,random_order,dag_topological,100,0.24249999999999994,0.23616666666666664,0.007208333333333303,4.6048858431329185e-10,1.1972703192145588e-08,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,100,nnaa,random_order,dag_topological,100,0.5445,0.534,0.009500000000000064,2.3372988613077433e-09,4.207137950353938e-08,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.18141538118104716,0.19594611500465187,-0.021979925186305822,0.007171580689875418,0.07171580689875419,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.23958333333333334,0.23616666666666664,0.003375000000000003,0.00019496942432095126,0.00282645618131437,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,100,nnaa,vanilla_original,dag_topological,100,0.53925,0.534,0.003875000000000073,0.005238398697772492,0.041907189582179934,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,200,correlation_matrix_difference,random_order,dag_topological,100,0.1179863271487783,0.0961272913970409,0.006824500683978132,0.2623330281559302,0.7869990844677905,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,200,k_marginal_tvd,random_order,dag_topological,100,0.2213333333333333,0.2185,0.00424999999999999,3.9779093152158745e-06,7.955818630431749e-05,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,200,nnaa,random_order,dag_topological,100,0.525375,0.5189999999999999,0.005500000000000033,8.613886174158311e-05,0.000775249755674248,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.10549043935507045,0.0961272913970409,-0.0029825046909608254,0.6132542176643868,0.7355189950486263,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.21899999999999994,0.2185,0.002874999999999947,0.00018843041208762467,0.00282645618131437,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,200,nnaa,vanilla_original,dag_topological,100,0.5235000000000001,0.5189999999999999,0.003375000000000017,0.0084003460912057,0.058802422638439905,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,500,correlation_matrix_difference,random_order,dag_topological,100,0.0908981505816116,0.10119907577079115,-0.012068576280314335,0.11295094131626206,0.5647547065813103,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,500,k_marginal_tvd,random_order,dag_topological,100,0.2078333333333333,0.20525,0.0023749999999999813,0.0004893711827630157,0.00685119655868222,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,500,nnaa,random_order,dag_topological,100,0.51325,0.5097499999999999,0.0032499999999999196,0.017669744791183155,0.12368821353828208,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.0971125137746295,0.10119907577079115,-0.01582235428363925,0.013173940802528346,0.11856546722275511,False,not_significant
regular_7_dag_aware,csuite_symprod_simpson,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.2075833333333333,0.20525,0.002416666666666678,0.00027500683550375895,0.0033000820260451072,True,comparator_wins
regular_7_dag_aware,csuite_symprod_simpson,500,nnaa,vanilla_original,dag_topological,100,0.5117499999999999,0.5097499999999999,0.0014999999999999597,0.36583662290144214,0.36583662290144214,False,not_significant
regular_7_dag_aware,csuite_weak_arrows,20,correlation_matrix_difference,random_order,dag_topological,100,1.6229038002896654,1.35347624574981,0.25042133081471174,2.9560176396295438e-12,7.685645863036814e-11,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,20,k_marginal_tvd,random_order,dag_topological,100,0.3219444444444445,0.31843749999999993,0.0034375000000000516,4.9294820666345935e-05,0.0008380119513278809,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,20,nnaa,random_order,dag_topological,100,0.665,0.6425,0.02012499999999995,3.3429433654442715e-15,9.36024142324396e-14,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,20,correlation_matrix_difference,vanilla_original,dag_topological,100,1.6344556692061474,1.35347624574981,0.24605328103754592,3.4412810293497976e-15,1.0667971190984372e-13,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.3230624999999999,0.31843749999999993,0.00313541666666671,6.09517247205426e-05,0.0010361793202492242,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,20,nnaa,vanilla_original,dag_topological,100,0.6615,0.6425,0.017625000000000002,2.7590673215007824e-15,8.001295232352269e-14,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,50,correlation_matrix_difference,random_order,dag_topological,100,0.8969902143841084,0.6609428350565998,0.2611924160289708,5.0264575344033727e-17,1.6084664110090793e-15,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,50,k_marginal_tvd,random_order,dag_topological,100,0.2795902777777778,0.2775208333333333,0.0020277777777777395,0.0004218711298836646,0.006328066948254969,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,50,nnaa,random_order,dag_topological,100,0.597125,0.57925,0.015874999999999972,1.3422499162730685e-12,3.0871748074280573e-11,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.893786108826987,0.6609428350565998,0.25015835100586825,1.798758841783531e-16,5.756028293707299e-15,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.2805833333333334,0.2775208333333333,0.0021111111111110914,0.00032041207016355407,0.0035245327717990946,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,50,nnaa,vanilla_original,dag_topological,100,0.59375,0.57925,0.014374999999999943,2.6866489189514168e-14,7.522616973063967e-13,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,100,correlation_matrix_difference,random_order,dag_topological,100,0.675460260507174,0.47444107957097836,0.1723472360324801,1.9809780081603543e-15,6.141031825297099e-14,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,100,k_marginal_tvd,random_order,dag_topological,100,0.26302083333333337,0.2603263888888889,0.0016875000000000778,0.0007343038954145503,0.008854582689593245,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,100,nnaa,random_order,dag_topological,100,0.5562499999999999,0.546875,0.008999999999999952,1.022825661833242e-07,1.4319559265665388e-06,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.6174793475734006,0.47444107957097836,0.14043310029026346,2.0689769896103186e-13,5.793135570908892e-12,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.26278472222222227,0.2603263888888889,0.0014722222222223053,0.0008012309189379327,0.008012309189379327,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,100,nnaa,vanilla_original,dag_topological,100,0.5585,0.546875,0.011499999999999955,2.7082806351783575e-10,5.687389333874551e-09,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,200,correlation_matrix_difference,random_order,dag_topological,100,0.4647783343939257,0.3472483896853368,0.10144838655493785,5.699537283654099e-12,1.4248843209135247e-10,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,200,k_marginal_tvd,random_order,dag_topological,100,0.2513541666666667,0.25033333333333335,0.00107638888888896,0.008191527683583642,0.040957638417918205,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,200,nnaa,random_order,dag_topological,100,0.53575,0.5273749999999999,0.007875000000000021,7.76837962580965e-10,1.4759921289038336e-08,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.4431187504929635,0.3472483896853368,0.08444619584004966,1.4644116702504573e-10,3.368146841576052e-09,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.2508680555555556,0.25033333333333335,0.0007986111111111735,0.018855482982991948,0.07542193193196779,False,not_significant
regular_7_dag_aware,csuite_weak_arrows,200,nnaa,vanilla_original,dag_topological,100,0.534,0.5273749999999999,0.007125000000000048,1.0993413187997097e-08,1.9788143738394775e-07,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,500,correlation_matrix_difference,random_order,dag_topological,100,0.32470517667344684,0.26743119434818297,0.06703590725801632,2.5640148638462555e-10,5.3844312140771364e-09,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,500,k_marginal_tvd,random_order,dag_topological,100,0.24475,0.24414583333333326,0.00017361111111119376,0.6265961719599837,1.0,False,not_significant
regular_7_dag_aware,csuite_weak_arrows,500,nnaa,random_order,dag_topological,100,0.516625,0.512625,0.0032500000000000306,0.01974110463721123,0.12368821353828208,False,not_significant
regular_7_dag_aware,csuite_weak_arrows,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.3210948848923103,0.26743119434818297,0.045867237233149755,2.1207195839800424e-07,3.393151334368068e-06,True,comparator_wins
regular_7_dag_aware,csuite_weak_arrows,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.24438888888888885,0.24414583333333326,0.0002083333333332965,0.5763458216144237,0.6407613783759103,False,not_significant
regular_7_dag_aware,csuite_weak_arrows,500,nnaa,vanilla_original,dag_topological,100,0.516,0.512625,0.002874999999999961,0.023668613207197455,0.12742898363842267,False,not_significant
paper_8_comparator,custom_scm,20,correlation_matrix_difference,random_order,dag_topological,100,0.35553351349514895,0.13005715308822,0.21180664851017747,4.338759045761872e-13,1.2582401232709428e-11,True,comparator_wins
paper_8_comparator,custom_scm,20,k_marginal_tvd,random_order,dag_topological,100,0.27241666666666664,0.2602083333333334,0.010437499999999968,4.729993134707843e-06,8.986986955944901e-05,True,comparator_wins
paper_8_comparator,custom_scm,20,nnaa,random_order,dag_topological,100,0.54425,0.5462499999999999,0.0006250000000000422,0.6511611131282635,1.0,False,not_significant
paper_8_comparator,custom_scm,20,correlation_matrix_difference,vanilla_original,dag_topological,100,0.4713171945798596,0.13005715308822,0.33406177641306983,1.273307953842098e-16,4.711239429215762e-15,True,comparator_wins
paper_8_comparator,custom_scm,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.27737500000000004,0.2602083333333334,0.017041666666666747,5.5487553461043e-10,1.609139050370247e-08,True,comparator_wins
paper_8_comparator,custom_scm,20,nnaa,vanilla_original,dag_topological,100,0.5555,0.5462499999999999,0.008625000000000077,1.8994190225937614e-06,3.0390704361500182e-05,True,comparator_wins
paper_8_comparator,custom_scm,50,correlation_matrix_difference,random_order,dag_topological,100,0.2525259064126705,0.13535871787726014,0.1262561294024705,1.4466417063919293e-12,3.905932607258209e-11,True,comparator_wins
paper_8_comparator,custom_scm,50,k_marginal_tvd,random_order,dag_topological,100,0.24179166666666663,0.2348333333333333,0.0054166666666667015,1.4300154164228972e-05,0.0002574027749561215,True,comparator_wins
paper_8_comparator,custom_scm,50,nnaa,random_order,dag_topological,100,0.5229999999999999,0.516125,0.004999999999999949,0.000821211933517311,0.006569695468138488,True,comparator_wins
paper_8_comparator,custom_scm,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.2852157133010188,0.13535871787726014,0.15625374159153194,1.0240740550959064e-14,3.481851787326082e-13,True,comparator_wins
paper_8_comparator,custom_scm,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.24404166666666666,0.2348333333333333,0.007875000000000007,5.2732942747642215e-09,1.3183235686910555e-07,True,comparator_wins
paper_8_comparator,custom_scm,50,nnaa,vanilla_original,dag_topological,100,0.523,0.516125,0.00587499999999995,2.4358903063505577e-05,0.00034102464288907807,True,comparator_wins
paper_8_comparator,custom_scm,100,correlation_matrix_difference,random_order,dag_topological,100,0.14720939146245215,0.08507461325068814,0.06926194213695666,3.9466942854531636e-09,7.498719142361011e-08,True,comparator_wins
paper_8_comparator,custom_scm,100,k_marginal_tvd,random_order,dag_topological,100,0.22537499999999994,0.2218333333333333,0.0033749999999999544,0.002954275641083958,0.023634205128671665,True,comparator_wins
paper_8_comparator,custom_scm,100,nnaa,random_order,dag_topological,100,0.5117499999999999,0.509125,0.0023749999999999605,0.09369646187477186,0.37478584749908744,False,not_significant
paper_8_comparator,custom_scm,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.19582578862665045,0.08507461325068814,0.11445565046027045,2.2347168304074689e-13,6.704150491222407e-12,True,comparator_wins
paper_8_comparator,custom_scm,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.22549999999999995,0.2218333333333333,0.003750000000000052,0.0022379813712063174,0.020141832340856855,True,comparator_wins
paper_8_comparator,custom_scm,100,nnaa,vanilla_original,dag_topological,100,0.512875,0.509125,0.003499999999999892,0.021238163939737112,0.1486671475781598,False,not_significant
paper_8_comparator,custom_scm,200,correlation_matrix_difference,random_order,dag_topological,100,0.1323433776729104,0.085920047690749,0.060036661909365796,6.606662752812207e-10,1.3213325505624415e-08,True,comparator_wins
paper_8_comparator,custom_scm,200,k_marginal_tvd,random_order,dag_topological,100,0.21983333333333324,0.21779166666666666,0.0020833333333333537,0.024314726820977624,0.07294418046293287,False,not_significant
paper_8_comparator,custom_scm,200,nnaa,random_order,dag_topological,100,0.508875,0.508375,0.0011250000000000288,0.39667735083909084,1.0,False,not_significant
paper_8_comparator,custom_scm,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.1541546026331061,0.085920047690749,0.08563289150773402,1.3379830845101028e-10,3.478756019726267e-09,True,comparator_wins
paper_8_comparator,custom_scm,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.22087499999999993,0.21779166666666666,0.0029583333333333545,0.0016067586575871998,0.016067586575871998,True,comparator_wins
paper_8_comparator,custom_scm,200,nnaa,vanilla_original,dag_topological,100,0.51125,0.508375,0.0017500000000000293,0.1448730570924044,0.43461917127721317,False,not_significant
paper_8_comparator,custom_scm,500,correlation_matrix_difference,random_order,dag_topological,100,0.11127228814106646,0.07391284379938376,0.0378394259653525,1.2468850162648466e-06,1.8703275243972698e-05,True,comparator_wins
paper_8_comparator,custom_scm,500,k_marginal_tvd,random_order,dag_topological,100,0.215625,0.21270833333333333,0.0026458333333333264,0.00681011697245467,0.04086070183472802,True,comparator_wins
paper_8_comparator,custom_scm,500,nnaa,random_order,dag_topological,100,0.508375,0.503875,0.0026250000000000995,0.058381225663740856,0.29190612831870427,False,not_significant
paper_8_comparator,custom_scm,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.12007182222975349,0.07391284379938376,0.0460297243570925,1.5303220551276039e-09,3.3667085212807284e-08,True,comparator_wins
paper_8_comparator,custom_scm,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.21433333333333326,0.21270833333333333,0.0030416666666667064,0.004810363369803649,0.037670219464535776,True,comparator_wins
paper_8_comparator,custom_scm,500,nnaa,vanilla_original,dag_topological,100,0.507125,0.503875,0.0025000000000000022,0.03862109855948226,0.1931054927974113,False,not_significant
paper_8_comparator,csuite_large_backdoor,20,correlation_matrix_difference,random_order,dag_topological,100,1.4526903865757492,1.3352160080537603,0.1629382610170135,1.4644116702504573e-10,3.2217056745510063e-09,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,20,k_marginal_tvd,random_order,dag_topological,100,0.3301666666666666,0.3309375,0.0027847222222222995,0.0009292772651479039,0.009292772651479039,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,20,nnaa,random_order,dag_topological,100,0.65825,0.641875,0.019500000000000017,1.4229775384640726e-13,3.699741600006589e-12,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,20,correlation_matrix_difference,vanilla_original,dag_topological,100,1.4970148079909829,1.3352160080537603,0.156529148101765,3.2731004999774603e-10,7.528131149948158e-09,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.3324513888888889,0.3309375,0.002947916666666689,2.012289516401296e-05,0.00038233500811624626,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,20,nnaa,vanilla_original,dag_topological,100,0.65875,0.641875,0.019374999999999976,6.02748115373656e-16,2.0493435922704306e-14,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,50,correlation_matrix_difference,random_order,dag_topological,100,0.9251024568409991,0.7588932661854768,0.18268605012413866,1.0563462824278324e-13,3.1690388472834974e-12,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,50,k_marginal_tvd,random_order,dag_topological,100,0.2853819444444444,0.28112499999999996,0.0033090277777777927,7.915550918956865e-07,1.7414212021705104e-05,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,50,nnaa,random_order,dag_topological,100,0.5896250000000001,0.5735,0.015749999999999986,1.9776783834020324e-14,5.339731635185487e-13,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.890782884871614,0.7588932661854768,0.1637624067703505,2.256776902419375e-12,6.31897532677425e-11,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.2864097222222222,0.28112499999999996,0.004013888888888872,5.859819222941611e-10,1.640749382423651e-08,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,50,nnaa,vanilla_original,dag_topological,100,0.58775,0.5735,0.016374999999999973,1.3212998702242262e-15,4.360289571739947e-14,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,100,correlation_matrix_difference,random_order,dag_topological,100,0.6506400871468788,0.5382542147400573,0.11298360801838343,1.066761824101504e-10,2.4535521954334592e-09,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,100,k_marginal_tvd,random_order,dag_topological,100,0.26646527777777773,0.2628125,0.001611111111111091,0.0006811217453533265,0.008854582689593245,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,100,nnaa,random_order,dag_topological,100,0.5563750000000001,0.54375,0.013500000000000068,3.278048137029683e-13,8.195120342574206e-12,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.6529524467756989,0.5382542147400573,0.09661526305805834,1.3192638441071741e-08,2.7704540726250655e-07,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.2651458333333333,0.2628125,0.0019305555555555326,1.582908289896185e-05,0.000316581657979237,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,100,nnaa,vanilla_original,dag_topological,100,0.557875,0.54375,0.014500000000000068,2.6370844173055875e-13,7.120127926725086e-12,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,200,correlation_matrix_difference,random_order,dag_topological,100,0.48082812298874067,0.4178266746044531,0.06398664506962506,7.376188806993486e-07,1.1801902091189578e-05,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,200,k_marginal_tvd,random_order,dag_topological,100,0.25369444444444444,0.2519652777777778,0.0012083333333332835,0.008971748080999199,0.040957638417918205,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,200,nnaa,random_order,dag_topological,100,0.53125,0.526125,0.006624999999999992,1.173004067111238e-06,1.4076048805334855e-05,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.47590757373691756,0.4178266746044531,0.05612764686045575,6.555148111526926e-06,0.00010488236978443082,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.25278472222222215,0.2519652777777778,0.00038888888888893164,0.32038068918795515,0.6407613783759103,False,not_significant
paper_8_comparator,csuite_large_backdoor,200,nnaa,vanilla_original,dag_topological,100,0.534375,0.526125,0.00874999999999998,3.9539014758341456e-08,7.117022656501462e-07,True,comparator_wins
paper_8_comparator,csuite_large_backdoor,500,correlation_matrix_difference,random_order,dag_topological,100,0.313013448994485,0.30105148230904294,0.00020892660640887267,0.9890268007061765,1.0,False,not_significant
paper_8_comparator,csuite_large_backdoor,500,k_marginal_tvd,random_order,dag_topological,100,0.2451805555555555,0.24640277777777775,-0.0012986111111110768,0.0008012237495512612,0.008854582689593245,True,comparator_loses
paper_8_comparator,csuite_large_backdoor,500,nnaa,random_order,dag_topological,100,0.514375,0.513,0.0011250000000000426,0.3778021535104179,1.0,False,not_significant
paper_8_comparator,csuite_large_backdoor,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.30393604914226946,0.30105148230904294,0.01154260942553572,0.313728575022711,0.7355189950486263,False,not_significant
paper_8_comparator,csuite_large_backdoor,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.24393055555555548,0.24640277777777775,-0.002625000000000051,1.063923577261387e-11,3.2981630895103e-10,True,comparator_loses
paper_8_comparator,csuite_large_backdoor,500,nnaa,vanilla_original,dag_topological,100,0.5151249999999999,0.513,0.0020000000000000018,0.06433159572319723,0.2573263828927889,False,not_significant
paper_8_comparator,csuite_mixed_confounding,20,correlation_matrix_difference,random_order,dag_topological,100,1.083436118822088,0.9731942501221684,0.13802458938751522,5.050979449360804e-13,1.4142742458210253e-11,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,20,k_marginal_tvd,random_order,dag_topological,100,0.2269507575757575,0.22113636363636363,0.004041666666666631,3.3220207038943935e-07,7.640647618957105e-06,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,20,nnaa,random_order,dag_topological,100,0.6749999999999999,0.6371249999999999,0.03550000000000009,8.516718572082766e-18,2.8105171287873127e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,20,correlation_matrix_difference,vanilla_original,dag_topological,100,1.0962162605233114,0.9731942501221684,0.12865381910217022,2.6894574734275334e-14,8.606263914968107e-13,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.22734469696969695,0.22113636363636363,0.003672348484848452,1.4819208322671636e-06,3.4084179142144764e-05,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,20,nnaa,vanilla_original,dag_topological,100,0.677125,0.6371249999999999,0.0383125,5.267435203017981e-18,2.0016253771468326e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,50,correlation_matrix_difference,random_order,dag_topological,100,0.8005660371014972,0.62007762761464,0.18340671401887024,2.3413085997284582e-17,8.896972678968141e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,50,k_marginal_tvd,random_order,dag_topological,100,0.18587878787878787,0.18254924242424245,0.004079545454545454,2.2429783625423012e-10,6.280339415118443e-09,True,comparator_wins
