algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_train
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,60,61,x0_0;x2_0;x4_0;x5_0;x7_0,0.8152307354401284,0.1959848484848485,0.6132500000000001,0.4275
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,61,62,x0_0;x2_0;x4_0;x5_0;x7_0,1.0267604283454292,0.2311363636363636,0.63975,0.448333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,62,63,x0_0;x2_0;x4_0;x5_0;x7_0,1.0241640938357952,0.2425833333333333,0.6699999999999999,0.4675
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,63,64,x0_0;x2_0;x4_0;x5_0;x7_0,0.7493735694248824,0.217189393939394,0.623,0.4075
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,64,65,x0_0;x2_0;x4_0;x5_0;x7_0,0.7884597869081107,0.2112121212121213,0.6047499999999999,0.369167
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,65,66,x0_0;x2_0;x4_0;x5_0;x7_0,0.9914670177160164,0.2081590909090909,0.6127499999999999,0.396667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,66,67,x0_0;x2_0;x4_0;x5_0;x7_0,0.9784898356012603,0.2185909090909091,0.612,0.4625
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,67,68,x0_0;x2_0;x4_0;x5_0;x7_0,0.9171133993090612,0.2685454545454546,0.67875,0.396667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,68,69,x0_0;x2_0;x4_0;x5_0;x7_0,0.7055759759311246,0.2107121212121211,0.6187499999999999,0.42
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,69,70,x0_0;x2_0;x4_0;x5_0;x7_0,0.8126460308779009,0.2524393939393939,0.65675,0.388333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,70,71,x0_0;x2_0;x4_0;x5_0;x7_0,1.1022347107004098,0.2350984848484849,0.65825,0.390833
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,71,72,x0_0;x2_0;x4_0;x5_0;x7_0,1.4753697639100043,0.2539848484848485,0.6712499999999999,0.5275
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,72,73,x0_0;x2_0;x4_0;x5_0;x7_0,1.006016794720205,0.1862651515151516,0.58525,0.569167
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,73,74,x0_0;x2_0;x4_0;x5_0;x7_0,0.6822261234644721,0.2300984848484848,0.63825,0.389167
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,74,75,x0_0;x2_0;x4_0;x5_0;x7_0,0.9089730084101484,0.2166969696969697,0.6405,0.449167
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,75,76,x0_0;x2_0;x4_0;x5_0;x7_0,0.96808587509177,0.1971742424242424,0.6094999999999999,0.425833
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,77,78,x0_0;x2_0;x4_0;x5_0;x7_0,0.8381512722813799,0.231651515151515,0.64425,0.625833
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,78,79,x0_0;x2_0;x4_0;x5_0;x7_0,1.1469834592238113,0.2174621212121211,0.632,0.401667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,79,80,x0_0;x2_0;x4_0;x5_0;x7_0,0.9527645530601252,0.2188787878787879,0.6499999999999999,0.386667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,80,81,x0_0;x2_0;x4_0;x5_0;x7_0,1.1275619168501123,0.2256969696969697,0.655,0.45
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,81,82,x0_0;x2_0;x4_0;x5_0;x7_0,0.8450718001736032,0.2192575757575757,0.61425,0.508333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,82,83,x0_0;x2_0;x4_0;x5_0;x7_0,1.0650833659956762,0.2243181818181817,0.6279999999999999,0.3825
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,83,84,x0_0;x2_0;x4_0;x5_0;x7_0,0.7335334726829971,0.1969090909090909,0.5920000000000001,0.431667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,84,85,x0_0;x2_0;x4_0;x5_0;x7_0,1.0942074043896126,0.2152121212121212,0.637,0.413333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,85,86,x0_0;x2_0;x4_0;x5_0;x7_0,0.7643049185960407,0.1943636363636364,0.6072500000000001,0.453333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,86,87,x0_0;x2_0;x4_0;x5_0;x7_0,1.124246589797621,0.281780303030303,0.692,0.395833
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,87,88,x0_0;x2_0;x4_0;x5_0;x7_0,0.7596649742322538,0.190280303030303,0.5715,0.481667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,89,90,x0_0;x2_0;x4_0;x5_0;x7_0,1.025276318567697,0.2183712121212121,0.63425,0.413333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,90,91,x0_0;x2_0;x4_0;x5_0;x7_0,0.961428809872397,0.2239242424242424,0.6307499999999999,0.400833
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,91,92,x0_0;x2_0;x4_0;x5_0;x7_0,1.0622446564040051,0.2138106060606061,0.6265000000000001,0.436667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,92,93,x0_0;x2_0;x4_0;x5_0;x7_0,0.9095240552638746,0.2202878787878788,0.62975,0.4075
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,93,94,x0_0;x2_0;x4_0;x5_0;x7_0,0.7930224422481907,0.2652424242424243,0.678,0.444167
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,94,95,x0_0;x2_0;x4_0;x5_0;x7_0,0.8479141552617486,0.2009166666666667,0.61975,0.3875
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,95,96,x0_0;x2_0;x4_0;x5_0;x7_0,1.0672122526056844,0.2570833333333333,0.6695,0.4425
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,96,97,x0_0;x2_0;x4_0;x5_0;x7_0,0.8560033632029794,0.2116287878787879,0.60425,0.4525
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,97,98,x0_0;x2_0;x4_0;x5_0;x7_0,1.4579229684716617,0.2386515151515151,0.6435,0.4125
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,98,99,x0_0;x2_0;x4_0;x5_0;x7_0,0.7382188369591481,0.2092803030303031,0.6187499999999999,0.4375
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,99,100,x0_0;x2_0;x4_0;x5_0;x7_0,1.097149120166438,0.2035151515151515,0.6194999999999999,0.4275
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,100,101,x0_0;x2_0;x4_0;x5_0;x7_0,0.7759463643264753,0.2283560606060607,0.63625,0.455
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,101,102,x0_0;x2_0;x4_0;x5_0;x7_0,0.9782867545971018,0.2555,0.6799999999999999,0.481667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,102,103,x0_0;x2_0;x4_0;x5_0;x7_0,0.9669567643399208,0.2115227272727272,0.62275,0.433333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,103,104,x0_0;x2_0;x4_0;x5_0;x7_0,1.0284890899309962,0.2581969696969697,0.69775,0.445
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,20,104,105,x0_0;x2_0;x4_0;x5_0;x7_0,0.8825853606114369,0.2249545454545454,0.6335,0.416667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,156,2,x0_0;x2_0;x4_0;x5_0;x7_0,0.560249049352176,0.1726666666666666,0.53725,0.467333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,157,3,x0_0;x2_0;x4_0;x5_0;x7_0,0.6199867469823498,0.1726818181818182,0.5625,0.420333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,158,4,x0_0;x2_0;x4_0;x5_0;x7_0,0.5824355585010562,0.1855833333333333,0.55425,0.460333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,159,5,x0_0;x2_0;x4_0;x5_0;x7_0,0.7037811636061992,0.1931439393939394,0.5854999999999999,0.475667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,160,6,x0_0;x2_0;x4_0;x5_0;x7_0,0.3725422635176411,0.1982045454545454,0.5702499999999999,0.445
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,161,7,x0_0;x2_0;x4_0;x5_0;x7_0,0.7861317581240452,0.1906590909090909,0.57075,0.481
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,162,8,x0_0;x2_0;x4_0;x5_0;x7_0,0.5239184193328219,0.1826893939393939,0.5547500000000001,0.426667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,163,9,x0_0;x2_0;x4_0;x5_0;x7_0,0.7106422073150436,0.1954015151515151,0.59575,0.477333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,165,11,x0_0;x2_0;x4_0;x5_0;x7_0,0.6346995114461063,0.1850075757575758,0.5665,0.478667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,167,13,x0_0;x2_0;x4_0;x5_0;x7_0,0.6071712780229399,0.1716666666666666,0.55575,0.479333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,168,14,x0_0;x2_0;x4_0;x5_0;x7_0,0.6148305634950306,0.1986666666666666,0.5874999999999999,0.427333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,169,15,x0_0;x2_0;x4_0;x5_0;x7_0,0.4220876668695167,0.1940454545454546,0.5745,0.440667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,170,16,x0_0;x2_0;x4_0;x5_0;x7_0,0.7765998867540695,0.1785833333333333,0.575,0.453
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,171,17,x0_0;x2_0;x4_0;x5_0;x7_0,0.6060942427634495,0.1719015151515152,0.56375,0.463667
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,173,19,x0_0;x2_0;x4_0;x5_0;x7_0,0.5428964659582327,0.1866212121212121,0.56375,0.503333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,174,20,x0_0;x2_0;x4_0;x5_0;x7_0,0.4779798793910856,0.1621060606060606,0.54775,0.511333
dag,topological,"x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0,x0_0,x1_0,x9_0,x10_0,x11_0","{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [0, 1, 2, 3, 4], 8: [7, 0, 1, 2, 5, 6], 9: [7], 10: [8], 11: [7, 8]}",12,15,0,50,175,21,x0_0;x2_0;x4_0;x5_0;x7_0,0.6531104641362455,0.1747651515151515,0.5555,0.41
