algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,197,48,,0.1520027491637769,0.3044166666666666,0.6047499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,198,49,,0.2102278546079866,0.2988333333333334,0.57875
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,199,50,,0.0940549646578732,0.2555833333333333,0.56275
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,200,51,,0.0797129702037431,0.2791666666666667,0.5905
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,202,53,,0.2829224146570069,0.288,0.59825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,203,54,,0.4485078290970898,0.3045,0.6032500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,204,55,,0.1548206166207016,0.3189166666666667,0.589
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,205,56,,0.113814594681447,0.2744166666666667,0.57025
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,206,57,,0.1517428720675641,0.295,0.59275
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,207,58,,0.1483269582833649,0.3235,0.615
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,209,60,,0.2433032633885638,0.2639166666666667,0.5485
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,210,61,,0.6021508366969409,0.2974166666666666,0.6034999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,211,62,,0.2840293629357063,0.2805833333333334,0.58975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,212,63,,0.550592051391484,0.2970833333333333,0.5685
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,213,64,,0.0587891383578005,0.2548333333333333,0.5535
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,214,65,,0.0810143342452036,0.2723333333333333,0.57
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,215,66,,0.1242091022521751,0.31025,0.60975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,216,67,,0.1813377009184168,0.32425,0.628
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,217,68,,0.2788706730780698,0.28725,0.584
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,218,69,,0.4603313661872455,0.2668333333333333,0.56325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,219,70,,0.093164198522345,0.2845,0.5685
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,220,71,,0.0439910595341385,0.3025833333333333,0.5900000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,221,72,,0.1212337170961512,0.2879166666666666,0.58175
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,222,73,,0.4847500058226737,0.2599166666666667,0.56825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,223,74,,0.0883643383609424,0.2815,0.5782499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,224,75,,0.1921472620964434,0.256,0.54575
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,225,76,,0.0583748974725534,0.2724166666666667,0.5715
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,226,77,,0.4244561325324997,0.2831666666666667,0.58275
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,227,78,,0.6084184759978379,0.2584166666666667,0.57975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,228,79,,0.1713946059504239,0.31425,0.63025
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,229,80,,0.4718521218708164,0.2720833333333334,0.58525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,230,81,,0.2548787286585141,0.2911666666666666,0.6
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,231,82,,0.1377138875040608,0.27975,0.5865
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,232,83,,0.3437482672371014,0.3136666666666667,0.5972500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,233,84,,0.1432451049501263,0.2954166666666666,0.599
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,234,85,,0.0949485652413382,0.24625,0.549
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,235,86,,0.3974773812039124,0.2646666666666666,0.56775
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,236,87,,0.1061730723314959,0.2759166666666666,0.6132500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,237,88,,0.0921970380975423,0.2963333333333333,0.593
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,238,89,,0.1738656189891175,0.2674166666666667,0.56175
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,239,90,,0.2591958528877253,0.2655,0.5665
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,240,91,,0.1503211951914787,0.2795833333333333,0.5885
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,241,92,,0.1473573171296679,0.2564166666666667,0.56475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,242,93,,0.0975512610736644,0.2735,0.57175
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,243,94,,0.1923724503431841,0.3094166666666667,0.6000000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,244,95,,0.5816904624425131,0.2603333333333333,0.56375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,245,96,,0.0413171928683362,0.2418333333333333,0.549
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,246,97,,0.281100583607591,0.2628333333333333,0.56425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,247,98,,0.4049768689100786,0.2625,0.5605
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,248,99,,0.5666953287603667,0.3128333333333333,0.5785
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,249,100,,0.2387443801530516,0.2830833333333333,0.57775
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,250,101,,0.139325144796882,0.2835,0.574
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,251,102,,0.0452095319096139,0.2814166666666667,0.57475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,252,103,,0.0933195510437355,0.27425,0.5754999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,253,104,,0.2684716818203845,0.31275,0.5945
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,254,105,,0.2228857872441982,0.25325,0.58475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,300,1,,0.1949494744785519,0.2625,0.5447500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,301,2,,0.0962602628991233,0.244,0.52525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,302,3,,0.0979468177897852,0.2624166666666667,0.5667500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,303,4,,0.2783605275248382,0.2551666666666667,0.5605
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,304,5,,0.1393814093307381,0.2501666666666666,0.546
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,305,6,,0.2131371711873328,0.2410833333333334,0.547
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,306,7,,0.1657367854520246,0.237,0.54725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,308,9,,0.2939545222610016,0.23575,0.56225
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,309,10,,0.4364578177004298,0.2595833333333333,0.56175
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,310,11,,0.1250501458624797,0.2516666666666667,0.556
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,311,12,,0.1976522016114311,0.2346666666666666,0.54
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,312,13,,0.0849774638634041,0.2371666666666666,0.5475000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,313,14,,0.1575084307217707,0.2615,0.56
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,314,15,,0.0743796658774564,0.2549999999999999,0.5549999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,315,16,,0.1548509114009445,0.26575,0.55925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,316,17,,0.0787631293125848,0.2365833333333333,0.56475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,317,18,,0.0908697920002414,0.2495833333333333,0.54575
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,319,20,,0.0726739981900496,0.2450833333333333,0.55825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,320,21,,0.3086090205584481,0.2689999999999999,0.57475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,321,22,,0.0968612004423541,0.249,0.5465
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,322,23,,0.1595245752975825,0.2544166666666667,0.554
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,323,24,,0.3655927150131113,0.2535,0.53825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,324,25,,0.1545305624311391,0.2503333333333333,0.5725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,325,26,,0.112588353549369,0.2284166666666667,0.5547500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,326,27,,0.1475126877588606,0.2365,0.554
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,327,28,,0.2241853029111032,0.2225833333333333,0.5295000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,328,29,,0.2253624274675201,0.2704166666666667,0.57675
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,330,31,,0.1544939429953885,0.2509166666666667,0.5735
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,331,32,,0.0802396934265459,0.2597500000000001,0.5665
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,332,33,,0.1690819648648711,0.2559166666666667,0.55775
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,333,34,,0.2886626915628033,0.2765833333333333,0.5754999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,334,35,,0.1495530609894055,0.26025,0.5562499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,335,36,,0.4494004915876288,0.2536666666666667,0.5445
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,336,37,,0.1743933846117212,0.2441666666666667,0.54025
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,337,38,,0.5561991527545527,0.2644166666666667,0.573
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,338,39,,0.249195691798516,0.2735833333333333,0.558
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,339,40,,0.1299959871023365,0.251,0.55325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,340,41,,0.4115926800103103,0.2508333333333333,0.5305
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,341,42,,0.180180329604028,0.23525,0.5407500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,342,43,,0.3097130214273224,0.2440833333333333,0.53775
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,343,44,,0.102695431139193,0.263,0.56625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,344,45,,0.18001365521785,0.2401666666666666,0.523
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,345,46,,0.1100677738652469,0.2244166666666667,0.54325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,346,47,,0.3290178989120182,0.2616666666666666,0.554
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,347,48,,0.3731298524115177,0.28325,0.56625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,348,49,,0.100698583736049,0.2495833333333333,0.55375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,349,50,,0.1653365940317687,0.2584166666666667,0.5405
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,350,51,,0.1568427760244058,0.2686666666666666,0.5782499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,351,52,,0.0589184800236769,0.25825,0.5569999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,352,53,,0.2607230583088722,0.2418333333333333,0.5529999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,353,54,,0.1513236410072675,0.2321666666666666,0.5265
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,354,55,,0.1150162459464989,0.2558333333333333,0.5425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,355,56,,0.2476973676805305,0.2766666666666666,0.5587500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,356,57,,0.1432819275570527,0.2756666666666666,0.58575
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,357,58,,0.1124898221589691,0.25575,0.545
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,358,59,,0.2485590342364245,0.23075,0.53125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,359,60,,0.127389496429541,0.2640833333333334,0.561
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,360,61,,0.0684395538194713,0.2459166666666667,0.558
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,361,62,,0.1664132123259276,0.2269166666666666,0.5245
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,362,63,,0.209653960756458,0.23325,0.5447500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,363,64,,0.122308179260018,0.2569166666666667,0.5555
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,364,65,,0.0319758260593481,0.2365833333333333,0.5455000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,365,66,,0.5867928509441885,0.26625,0.5487500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,366,67,,0.23234654775733,0.2270833333333333,0.514
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,367,68,,0.2413063949774916,0.236,0.5415000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,368,69,,0.0996073828308518,0.2659166666666666,0.5369999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,369,70,,0.3029298112335948,0.2460833333333333,0.55425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,370,71,,0.1267570593577632,0.2519166666666667,0.5665
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,371,72,,0.335489042365634,0.26825,0.56175
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,372,73,,0.4683272396211665,0.2478333333333333,0.5365
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,373,74,,0.2827570166202091,0.23825,0.52875
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,374,75,,0.1723326363615755,0.26125,0.54975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,375,76,,0.6399429784517017,0.2411666666666666,0.5277499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,376,77,,0.0377945982232833,0.2395833333333333,0.54
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,377,78,,0.1809601006111853,0.255,0.5549999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,378,79,,0.2509516924388131,0.2553333333333333,0.572
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,379,80,,0.1340931505114226,0.2536666666666667,0.54525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,380,81,,0.0559897385985121,0.2740833333333334,0.5705
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,381,82,,0.123504365516389,0.27575,0.5687500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,382,83,,0.1640549137686087,0.2513333333333333,0.5515
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,383,84,,0.2748409927646702,0.2240833333333333,0.5355000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,384,85,,0.2465303690852689,0.2544166666666667,0.5475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,385,86,,0.0674917931554876,0.2595,0.54725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,386,87,,0.1552064792126635,0.2456666666666667,0.5567500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,387,88,,0.3386682011284238,0.2366666666666667,0.5529999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,388,89,,0.0871920437243993,0.2514166666666667,0.55325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,390,91,,0.1684878891204403,0.2674166666666667,0.548
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,391,92,,0.1633711432989749,0.2571666666666667,0.542
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,392,93,,0.2316992278729012,0.252,0.5565
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,393,94,,0.3582892418344782,0.2583333333333333,0.55575
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,394,95,,0.1183004015074072,0.247,0.5622499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,395,96,,0.8334466831412112,0.278,0.56325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,396,97,,0.3565820343735729,0.2570833333333334,0.5685
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,397,98,,0.2851989804174128,0.2686666666666666,0.55825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,398,99,,0.1874590460368901,0.2484166666666667,0.5562499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,399,100,,0.173810783212734,0.2535833333333333,0.55125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,400,101,,0.5446011108886948,0.2435833333333333,0.55425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,401,102,,0.1498072603886926,0.2415,0.55575
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,402,103,,0.1337102647689311,0.295,0.58525
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,100,403,104,,0.1720124685333394,0.26025,0.55975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,450,1,,0.1003623557667567,0.2364166666666666,0.54
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,451,2,,0.1303781733466133,0.23325,0.54725
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,452,3,,0.0724408617418381,0.2335,0.5269999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,453,4,,0.0969751188792123,0.2296666666666666,0.5305
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,454,5,,0.138004264049,0.224,0.52125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,455,6,,0.2852696159614035,0.236,0.5245
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,456,7,,0.2411169615724634,0.2305833333333333,0.53375
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,457,8,,0.1331952805435338,0.22825,0.51925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,458,9,,0.2575776619257613,0.2450833333333333,0.52425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,459,10,,0.0943201726860411,0.2366666666666666,0.52125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,460,11,,0.6542251122551718,0.239,0.5265
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,461,12,,0.0299657864240438,0.2125833333333333,0.52475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,462,13,,0.1224373187901146,0.2215,0.52425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,463,14,,0.082514009982287,0.21175,0.522
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,464,15,,0.1088153442536865,0.2224166666666666,0.5285
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,466,17,,0.0259454050840249,0.22175,0.5237499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,467,18,,0.1215040776820652,0.22425,0.52875
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,468,19,,0.1487306548366258,0.2265,0.53175
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,469,20,,0.1182867199270516,0.2203333333333333,0.5467500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,470,21,,0.215338984633083,0.215,0.516
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,471,22,,0.0327415190315573,0.22,0.526
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,472,23,,0.0598136927056073,0.22425,0.5275
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,473,24,,0.3964573266707396,0.2264166666666666,0.53425
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,474,25,,0.0812703426420583,0.2284166666666666,0.534
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,475,26,,0.0354096155871894,0.2176666666666666,0.5277499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,476,27,,0.1632481585311277,0.211,0.5169999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,477,28,,0.0563411006864506,0.2221666666666666,0.5257499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,478,29,,0.0586016401495355,0.2126666666666667,0.52475
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,479,30,,0.1909816227502593,0.2350833333333333,0.53825
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,481,32,,0.1214521842446345,0.22275,0.5255
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,482,33,,0.1131674817467937,0.2175833333333333,0.5295000000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,483,34,,0.3322620677069467,0.22875,0.53575
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,484,35,,0.0447853825985213,0.2215,0.52325
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,200,485,36,,0.0742845636306547,0.2150833333333333,0.52425
