algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_raw,nnaa_distance_0p5
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,92,93,,0.363091289078224,0.3871666666666666,0.657,0.657,0.157
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,92,93,,0.3388558633696017,0.3821666666666667,0.64325,0.64325,0.14325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,92,93,,0.3698828864553306,0.3615833333333333,0.637,0.637,0.137
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,20,93,94,,0.4109102081089633,0.31675,0.618,0.618,0.118
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,93,94,,0.4109102081089633,0.31675,0.618,0.618,0.118
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,93,94,,0.4521208629613442,0.3169166666666667,0.628,0.628,0.128
dag_discovered,topological,"x0_0,x1_0,x2_0,x3_0","{0: [], 1: [0], 2: [0], 3: [0, 2]}",4,4,0,20,93,94,,0.5509446628027456,0.3199166666666667,0.6040000000000001,0.6040000000000001,0.104
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,93,94,,0.5682411202570751,0.3209166666666667,0.612,0.612,0.1119999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,93,94,,0.4000078543565558,0.3310833333333333,0.619,0.619,0.119
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,93,94,,0.4109102081089633,0.31675,0.618,0.618,0.118
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,20,94,95,,0.1707194081956742,0.365,0.6495,0.6495,0.1494999999999999
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,94,95,,0.1707194081956742,0.365,0.6495,0.6495,0.1494999999999999
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,94,95,,0.2268596599812717,0.3729166666666667,0.6639999999999999,0.6639999999999999,0.1639999999999999
dag_discovered,topological,"x1_0,x2_0,x0_0,x3_0","{0: [], 1: [], 2: [0], 3: [0]}",4,2,0,20,94,95,,0.1679743796468725,0.3687500000000001,0.64775,0.64775,0.14775
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,94,95,,0.1354683096319172,0.3861666666666667,0.6665,0.6665,0.1664999999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,94,95,,0.2042877389095714,0.3784166666666667,0.6595,0.6595,0.1594999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,94,95,,0.1707194081956742,0.365,0.6495,0.6495,0.1494999999999999
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,0,20,96,97,,0.138117730444642,0.34225,0.6347499999999999,0.6347499999999999,0.1347499999999999
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,96,97,,0.138117730444642,0.34225,0.6347499999999999,0.6347499999999999,0.1347499999999999
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,96,97,,0.1069732854986501,0.3434999999999999,0.6427499999999999,0.6427499999999999,0.1427499999999999
dag_discovered,topological,"x2_0,x3_0,x1_0,x0_0","{0: [], 1: [], 2: [1], 3: [2]}",4,2,0,20,96,97,,0.1216306385434901,0.40075,0.6852499999999999,0.6852499999999999,0.1852499999999999
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,96,97,,0.1207782481338855,0.3579166666666666,0.65575,0.65575,0.15575
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,96,97,,0.2041423057421664,0.3669166666666667,0.67625,0.67625,0.17625
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,96,97,,0.138117730444642,0.34225,0.6347499999999999,0.6347499999999999,0.1347499999999999
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,0,20,97,98,,0.1285522857487037,0.32575,0.6407499999999999,0.6407499999999999,0.1407499999999999
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,97,98,,0.1285522857487037,0.32575,0.6407499999999999,0.6407499999999999,0.1407499999999999
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,97,98,,0.1945699420120371,0.3486666666666667,0.6312500000000001,0.6312500000000001,0.1312500000000001
dag_discovered,topological,"x1_0,x2_0,x0_0,x3_0","{0: [], 1: [], 2: [0], 3: [0]}",4,2,0,20,97,98,,0.0714373294333449,0.3979166666666667,0.66825,0.66825,0.16825
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,97,98,,0.0958709926476784,0.38675,0.6527499999999999,0.6527499999999999,0.1527499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,97,98,,0.1350600179134059,0.3746666666666667,0.6387499999999999,0.6387499999999999,0.1387499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,97,98,,0.1285522857487037,0.32575,0.6407499999999999,0.6407499999999999,0.1407499999999999
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,20,98,99,,0.5957861348072824,0.3025,0.5902499999999999,0.5902499999999999,0.0902499999999999
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,98,99,,0.5957861348072824,0.3025,0.5902499999999999,0.5902499999999999,0.0902499999999999
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,98,99,,0.5486205688701535,0.3099166666666667,0.6025,0.6025,0.1025
dag_discovered,topological,"x1_0,x2_0,x3_0,x0_0","{0: [], 1: [], 2: [0], 3: [0, 1]}",4,3,0,20,98,99,,0.1970712055786781,0.3538333333333334,0.6272500000000001,0.6272500000000001,0.12725
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,98,99,,0.359371005216369,0.318,0.58925,0.58925,0.08925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,98,99,,0.3926570489335599,0.3369166666666667,0.6165,0.6165,0.1165
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,98,99,,0.5957861348072824,0.3025,0.5902499999999999,0.5902499999999999,0.0902499999999999
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,20,99,100,,0.5416770608672791,0.3632500000000001,0.642,0.642,0.142
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,99,100,,0.5416770608672791,0.3632500000000001,0.642,0.642,0.142
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,99,100,,0.5393319863526632,0.35575,0.6255,0.6255,0.1254999999999999
dag_discovered,topological,"x1_0,x0_0,x2_0,x3_0","{0: [], 1: [0], 2: [0], 3: [0]}",4,3,0,20,99,100,,0.5460107766580422,0.3805833333333334,0.64325,0.64325,0.14325
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,99,100,,0.5243128761793,0.39,0.64925,0.64925,0.14925
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,99,100,,0.54973381738254,0.40175,0.6535,0.6535,0.1534999999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,99,100,,0.5416770608672791,0.3632500000000001,0.642,0.642,0.142
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,0,20,100,101,,0.3432802037996975,0.33525,0.6247499999999999,0.6247499999999999,0.1247499999999999
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,100,101,,0.3432802037996975,0.33525,0.6247499999999999,0.6247499999999999,0.1247499999999999
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,100,101,,0.3130004539068149,0.3555833333333333,0.63975,0.63975,0.13975
dag_discovered,topological,"x0_0,x1_0,x2_0,x3_0","{0: [], 1: [0], 2: [0], 3: [1]}",4,3,0,20,100,101,,0.2264341919532064,0.3284166666666667,0.61825,0.61825,0.1182499999999999
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,100,101,,0.4187309754493449,0.3295,0.62975,0.62975,0.12975
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,100,101,,0.3534613976705049,0.3456666666666667,0.6492500000000001,0.6492500000000001,0.1492500000000001
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,100,101,,0.3432802037996975,0.33525,0.6247499999999999,0.6247499999999999,0.1247499999999999
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,0,20,101,102,,1.0600719893087838,0.3398333333333334,0.6267499999999999,0.6267499999999999,0.1267499999999999
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,101,102,,1.0600719893087838,0.3398333333333334,0.6267499999999999,0.6267499999999999,0.1267499999999999
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,101,102,,0.968155592116215,0.3383333333333334,0.606,0.606,0.1059999999999999
dag_discovered,topological,"x1_0,x2_0,x0_0,x3_0","{0: [], 1: [], 2: [0], 3: [0, 1]}",4,3,0,20,101,102,,0.1606930051893104,0.3768333333333333,0.657,0.657,0.157
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,101,102,,0.9308222956110928,0.3604166666666666,0.6292500000000001,0.6292500000000001,0.1292500000000001
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,101,102,,0.644870867625062,0.3799166666666667,0.6677500000000001,0.6677500000000001,0.16775
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,101,102,,1.0600719893087838,0.3398333333333334,0.6267499999999999,0.6267499999999999,0.1267499999999999
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,20,102,103,,0.1908823150120521,0.3119166666666667,0.60975,0.60975,0.10975
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,102,103,,0.1908823150120521,0.3119166666666667,0.60975,0.60975,0.10975
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,102,103,,0.0694138150400056,0.3160833333333333,0.614,0.614,0.1139999999999999
dag_discovered,topological,"x1_0,x0_0,x2_0,x3_0","{0: [], 1: [0], 2: [0], 3: [1, 0]}",4,4,0,20,102,103,,0.1637550149364667,0.3340833333333333,0.6265000000000001,0.6265000000000001,0.1265
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,102,103,,0.1847390568962591,0.3248333333333333,0.62875,0.62875,0.12875
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,102,103,,0.12030873962915,0.3389166666666667,0.6465000000000001,0.6465000000000001,0.1465
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,102,103,,0.1908823150120521,0.3119166666666667,0.60975,0.60975,0.10975
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,20,103,104,,0.1499563146917657,0.2894166666666667,0.5865,0.5865,0.0865
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,20,103,104,,0.1499563146917657,0.2894166666666667,0.5865,0.5865,0.0865
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,20,103,104,,0.1618293720043804,0.2975,0.6012500000000001,0.6012500000000001,0.10125
dag_discovered,topological,"x0_0,x1_0,x2_0,x3_0","{0: [], 1: [0], 2: [1], 3: [1]}",4,3,0,20,103,104,,0.1907803104148433,0.2841666666666667,0.5845,0.5845,0.0845
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,20,103,104,,0.2122560888210471,0.312,0.6012500000000001,0.6012500000000001,0.10125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,20,103,104,,0.12043868939046,0.312,0.61775,0.61775,0.11775
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,20,103,104,,0.1499563146917657,0.2894166666666667,0.5865,0.5865,0.0865
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}}",4,0,2,50,125,1,,0.0505020744357438,0.2539166666666667,0.556,0.556,0.056
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,50,125,1,,0.0505020744357438,0.2539166666666667,0.556,0.556,0.056
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,50,125,1,,0.0762609007210171,0.2674166666666667,0.57275,0.57275,0.0727499999999999
dag_discovered,topological,"x1_0,x2_0,x0_0,x3_0","{0: [], 1: [], 2: [0], 3: [0]}",4,2,0,50,125,1,,0.0849946945277257,0.2925833333333333,0.61425,0.61425,0.1142499999999999
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,50,125,1,,0.1062317146715499,0.2591666666666667,0.5660000000000001,0.5660000000000001,0.066
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,125,1,,0.1157358894384315,0.2765,0.5707500000000001,0.5707500000000001,0.07075
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,125,1,,0.0505020744357438,0.2539166666666667,0.556,0.556,0.056
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}}",4,0,2,50,126,2,,0.1139715258474418,0.2856666666666667,0.5720000000000001,0.5720000000000001,0.072
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,50,126,2,,0.1139715258474418,0.2856666666666667,0.5720000000000001,0.5720000000000001,0.072
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,50,126,2,,0.1022211958408972,0.28425,0.58975,0.58975,0.08975
dag_discovered,topological,"x0_0,x2_0,x1_0,x3_0","{0: [], 1: [], 2: [0], 3: [2]}",4,2,0,50,126,2,,0.1071240089585693,0.3264166666666667,0.643,0.643,0.143
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,50,126,2,,0.1309249731879918,0.28425,0.57875,0.57875,0.0787499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,126,2,,0.2198334999832195,0.3080833333333334,0.6095,0.6095,0.1095
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,126,2,,0.1139715258474418,0.2856666666666667,0.5720000000000001,0.5720000000000001,0.072
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}}",4,0,2,50,127,3,,0.6159374582373156,0.2765833333333333,0.57525,0.57525,0.07525
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,50,127,3,,0.6159374582373156,0.2765833333333333,0.57525,0.57525,0.07525
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,50,127,3,,0.5620719015452895,0.2954166666666667,0.59075,0.59075,0.09075
dag_discovered,topological,"x1_0,x2_0,x3_0,x0_0","{0: [], 1: [], 2: [0], 3: [0, 1]}",4,3,0,50,127,3,,0.0675769272972171,0.3115833333333333,0.61625,0.61625,0.1162499999999999
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,50,127,3,,0.6288456373249393,0.29025,0.58575,0.58575,0.0857499999999999
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,127,3,,0.4014507713186785,0.306,0.60625,0.60625,0.1062499999999999
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,127,3,,0.6159374582373156,0.2765833333333333,0.57525,0.57525,0.07525
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,50,128,4,,0.1385340676011044,0.2413333333333333,0.55125,0.55125,0.05125
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,50,128,4,,0.1385340676011044,0.2413333333333333,0.55125,0.55125,0.05125
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,50,128,4,,0.1328028346154262,0.2451666666666666,0.537,0.537,0.037
dag_discovered,topological,"x1_0,x0_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [1, 0]}",4,4,0,50,128,4,,0.1035923633897097,0.24925,0.547,0.547,0.047
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,50,128,4,,0.0889525778353074,0.2445,0.53625,0.53625,0.03625
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,128,4,,0.1792354035385513,0.2645,0.56725,0.56725,0.06725
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,128,4,,0.1385340676011044,0.2413333333333333,0.55125,0.55125,0.05125
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,50,129,5,,0.3073081078901034,0.27025,0.5622499999999999,0.5622499999999999,0.0622499999999999
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,50,129,5,,0.3073081078901034,0.27025,0.5622499999999999,0.5622499999999999,0.0622499999999999
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,50,129,5,,0.3452067337134922,0.2740833333333334,0.5802499999999999,0.5802499999999999,0.0802499999999999
dag_discovered,topological,"x0_0,x2_0,x1_0,x3_0","{0: [], 1: [], 2: [0], 3: [0, 2]}",4,3,0,50,129,5,,0.0714785175788651,0.3,0.5960000000000001,0.5960000000000001,0.096
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,50,129,5,,0.2019450993940221,0.26825,0.5765,0.5765,0.0765
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,129,5,,0.1692242221120949,0.30925,0.58325,0.58325,0.08325
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,129,5,,0.3073081078901034,0.27025,0.5622499999999999,0.5622499999999999,0.0622499999999999
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}}",4,0,2,50,130,6,,0.6315990823276013,0.264,0.55575,0.55575,0.0557499999999999
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,50,130,6,,0.6315990823276013,0.264,0.55575,0.55575,0.0557499999999999
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,50,130,6,,0.7010419145122866,0.27225,0.5582499999999999,0.5582499999999999,0.0582499999999999
dag_discovered,topological,"x1_0,x0_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [1]}",4,3,0,50,130,6,,0.598087393371996,0.2713333333333333,0.567,0.567,0.0669999999999999
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,50,130,6,,0.5768386862966801,0.2634166666666667,0.5680000000000001,0.5680000000000001,0.068
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,130,6,,0.6372559481692985,0.2811666666666667,0.57125,0.57125,0.07125
vanilla,topological,"x0_0,x1_0,x2_0,x3_0",no_graph,0,0,0,50,130,6,,0.6315990823276013,0.264,0.55575,0.55575,0.0557499999999999
cpdag_discovered,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}}",4,0,1,50,131,7,,0.0507590870166727,0.23775,0.5367500000000001,0.5367500000000001,0.03675
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [1, 3]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [0, 1], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [0]}}",4,2,2,50,131,7,,0.0507590870166727,0.23775,0.5367500000000001,0.5367500000000001,0.03675
dag,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [0], 3: [0, 1]}",4,4,0,50,131,7,,0.048413974837536,0.24925,0.54325,0.54325,0.04325
dag_discovered,topological,"x0_0,x1_0,x3_0,x2_0","{0: [], 1: [0], 2: [1], 3: [0, 2]}",4,4,0,50,131,7,,0.1018784683802356,0.249,0.548,0.548,0.048
vanilla,original,"x1_0,x3_0,x0_0,x2_0",no_graph,0,0,0,50,131,7,,0.0365525747221074,0.2472499999999999,0.55125,0.55125,0.05125
vanilla,reverse_topological,"x3_0,x2_0,x1_0,x0_0",no_graph,0,0,0,50,131,7,,0.0643743914699444,0.27175,0.58075,0.58075,0.0807499999999999
